MeanReturn, Timesteps, Time, StdReturn, MaxReturn, MinReturn, EpLenMean, EpLenStd, Exploration
-152.35937816064347, 10000, 09/06/2019 20:25:48, 99.31914217295511, 3.140720151172772, -477.6612508349016, 95.9, 21.689398331904002, 0.804
-108.31574881750892, 20000, 09/06/2019 20:26:20, 80.50008478988087, 5.552244340666576, -397.33601938132506, 122.02, 35.174985429989874, 0.608
-67.34725055880737, 30000, 09/06/2019 20:26:58, 62.929578229262106, 53.58553316898934, -285.14937661015597, 161.41, 109.49402677771971, 0.41200000000000003
-62.50873080299019, 40000, 09/06/2019 20:27:56, 62.996048317326405, 53.58553316898934, -294.6069545344727, 248.32, 266.6526534651399, 0.21599999999999997
-69.63999183771786, 50000, 09/06/2019 20:28:52, 67.53172084073154, 53.58553316898934, -294.6069545344727, 324.95, 329.9574328606646, 0.02
-71.84064364470478, 60000, 09/06/2019 20:29:59, 68.69561896140186, 53.58553316898934, -294.6069545344727, 412.88, 370.1053979611754, 0.02
-74.70081230806734, 70000, 09/06/2019 20:31:02, 68.75182598234323, 53.58553316898934, -294.6069545344727, 491.63, 393.26641491487675, 0.02
-76.91517575106772, 80000, 09/06/2019 20:32:02, 69.43552432207505, 53.58553316898934, -294.6069545344727, 580.78, 397.5232969273625, 0.02
-75.6781070628819, 90000, 09/06/2019 20:33:27, 69.47160449519069, 53.58553316898934, -294.6069545344727, 665.91, 386.7709424194119, 0.02
-74.99672364090847, 100000, 09/06/2019 20:34:34, 75.64966702308807, 53.58553316898934, -416.5790935484425, 744.01, 358.45447395729354, 0.02
-79.97498811584772, 110000, 09/06/2019 20:35:39, 72.05171493185517, 49.95901512124968, -416.5790935484425, 823.93, 305.8536007635026, 0.02
-78.51092350753747, 120000, 09/06/2019 20:36:42, 67.33408005654032, 46.12488450813645, -416.5790935484425, 867.18, 272.316851480036, 0.02
-71.96635861951766, 130000, 09/06/2019 20:38:01, 69.88298313822482, 19.57510590266552, -416.5790935484425, 851.98, 289.0489570989662, 0.02
-57.70119513819206, 140000, 09/06/2019 20:39:03, 73.64988619557505, 238.45666032095258, -416.5790935484425, 880.75, 263.76453040543566, 0.02
-45.606815284173756, 150000, 09/06/2019 20:40:17, 71.06225967093445, 238.45666032095258, -416.5790935484425, 907.23, 239.5494877890579, 0.02
-34.39965394717099, 160000, 09/06/2019 20:41:31, 69.42083111667088, 238.45666032095258, -416.5790935484425, 912.46, 237.1714325124339, 0.02
-24.618523552887922, 170000, 09/06/2019 20:42:48, 65.56688380782771, 238.45666032095258, -416.5790935484425, 918.09, 233.39092077456655, 0.02
-22.168310207005103, 180000, 09/06/2019 20:44:03, 65.76140011964627, 238.45666032095258, -416.5790935484425, 918.09, 233.39092077456655, 0.02
-19.40833482483046, 190000, 09/06/2019 20:45:18, 65.87078645870528, 238.45666032095258, -416.5790935484425, 931.49, 217.01205012625448, 0.02
-9.800695356195563, 200000, 09/06/2019 20:46:36, 49.25360534109772, 238.45666032095258, -232.83614634076824, 944.77, 197.38378124861222, 0.02
-4.399631540369366, 210000, 09/06/2019 20:47:52, 45.744640526049444, 238.45666032095258, -232.83614634076824, 957.81, 177.9231123266452, 0.02
-1.4693131694493127, 220000, 09/06/2019 20:49:06, 47.38297407723734, 238.45666032095258, -232.83614634076824, 957.81, 177.9231123266452, 0.02
-0.1931402180821129, 230000, 09/06/2019 20:50:23, 35.32881958154616, 130.0287120161462, -232.83614634076824, 981.71, 123.36095776217047, 0.02
7.16149518620265, 240000, 09/06/2019 20:51:45, 38.27448253154997, 291.2201760910623, -44.298563360751714, 975.05, 142.3772014755171, 0.02
11.348296515409638, 250000, 09/06/2019 20:53:00, 46.156400312147866, 291.2201760910623, -44.298563360751714, 977.84, 127.4254071996633, 0.02
22.62733994372305, 260000, 09/06/2019 20:54:07, 67.23177383736676, 291.2201760910623, -44.298563360751714, 962.19, 142.27281504208736, 0.02
60.91573704942406, 270000, 09/06/2019 20:55:12, 103.08036707215574, 292.4357024487145, -42.38597540073166, 881.71, 238.40945010632444, 0.02
96.4063998513977, 280000, 09/06/2019 20:56:11, 117.30230622679233, 297.20071527592313, -42.38597540073166, 807.92, 278.888998707371, 0.02
116.98165556461663, 290000, 09/06/2019 20:57:21, 117.20296916819181, 297.20071527592313, -25.58437980888663, 759.95, 291.7985735057661, 0.02
129.81839084738377, 300000, 09/06/2019 20:58:39, 116.97146986117656, 297.20071527592313, -25.58437980888663, 730.26, 295.5835117187696, 0.02
141.75475605337854, 310000, 09/06/2019 20:59:46, 114.86457845082143, 297.20071527592313, -28.730795676134175, 708.86, 292.88482446176687, 0.02
151.91006779110188, 320000, 09/06/2019 21:01:02, 113.34732981323108, 297.20071527592313, -43.21691124490818, 680.93, 286.2298466267975, 0.02
141.51637979809792, 330000, 09/06/2019 21:02:23, 116.07469251536828, 297.20071527592313, -43.21691124490818, 700.47, 289.4439999378118, 0.02
123.47881015482069, 340000, 09/06/2019 21:03:46, 117.23533220661683, 297.20071527592313, -43.21691124490818, 736.4, 282.8541673725172, 0.02
100.3562780440692, 350000, 09/06/2019 21:04:53, 118.71159952202532, 297.20071527592313, -56.84995688055341, 778.74, 274.37961367419405, 0.02
77.90725624769608, 360000, 09/06/2019 21:06:10, 115.25042378624217, 282.3188869156438, -148.37597896824838, 817.83, 257.14976395089303, 0.02
62.999491486746365, 370000, 09/06/2019 21:07:29, 111.88983145232974, 290.31534748920376, -148.37597896824838, 853.73, 242.26026727468127, 0.02
65.88400983174722, 380000, 09/06/2019 21:08:45, 114.1935240108723, 293.8220872132242, -148.37597896824838, 850.92, 242.6122288756278, 0.02
66.49355314167902, 390000, 09/06/2019 21:09:56, 113.68759452506546, 310.8992011392371, -148.37597896824838, 835.02, 260.67147830171217, 0.02
83.36665399372004, 400000, 09/06/2019 21:10:57, 119.81889702872859, 310.8992011392371, -148.37597896824838, 805.41, 274.26181268999153, 0.02
126.99414926162412, 410000, 09/06/2019 21:11:41, 125.99098290322218, 310.8992011392371, -148.37597896824838, 707.31, 298.9731993005393, 0.02
180.09942190037845, 420000, 09/06/2019 21:12:24, 107.33009563164538, 314.1171564821244, -56.9689413399204, 599.67, 292.6709092137447, 0.02
196.99979318865115, 430000, 09/06/2019 21:13:18, 92.9480439139093, 314.1171564821244, -30.3872296131706, 565.07, 268.59595138423066, 0.02
211.49988366721902, 440000, 09/06/2019 21:13:54, 79.93912706951059, 314.1171564821244, -30.3872296131706, 544.47, 247.61088243451658, 0.02
221.6846476469338, 450000, 09/06/2019 21:14:27, 69.39330366826209, 314.1171564821244, -34.87529164086935, 517.91, 233.7412284985257, 0.02
225.49726906362702, 460000, 09/06/2019 21:15:01, 63.92610154049935, 314.1171564821244, -34.87529164086935, 515.34, 225.10012083515193, 0.02
230.9300120487464, 470000, 09/06/2019 21:15:31, 54.81468002323101, 294.7906747696864, -34.87529164086935, 496.63, 201.30184574414614, 0.02
243.3940413361254, 480000, 09/06/2019 21:16:00, 41.47830942720199, 299.035858546485, -34.87529164086935, 441.93, 175.06308891368278, 0.02
256.775155295626, 490000, 09/06/2019 21:16:28, 28.092367603838827, 304.53330249334135, 142.23521935757182, 374.41, 137.39389324129365, 0.02
266.95670731444284, 500000, 09/06/2019 21:16:55, 23.622426185933435, 305.5521886806357, 197.18850073328622, 315.93, 92.98120831651951, 0.02
