Time, Timesteps, BestMeanReturn, MeanReturn, StdReturn, MaxReturn, MinReturn, Exploration, EpLenMean, EpLenStd
02/06/2019 08:38:49, 3140000, 18.27, 18.27, 1.7196220514985265, 21.0, 12.0, 0.08325217391304349, 8099.18, 862.9643489739307
02/06/2019 08:40:27, 3150000, 18.27, 18.23, 1.7768230075052496, 21.0, 12.0, 0.08317391304347826, 8101.14, 860.8826170855118
02/06/2019 08:42:04, 3160000, 18.27, 18.17, 1.7891618149289905, 21.0, 12.0, 0.08309565217391304, 8109.63, 856.3907479065849
02/06/2019 08:43:41, 3170000, 18.27, 18.08, 1.8093092604637826, 21.0, 12.0, 0.08301739130434783, 8161.63, 864.5004529206449
02/06/2019 08:45:20, 3180000, 18.27, 18.09, 1.7781732199085667, 21.0, 12.0, 0.08293913043478261, 8179.15, 865.5430361917308
02/06/2019 08:46:56, 3190000, 18.27, 18.07, 1.773442979066426, 21.0, 12.0, 0.08286086956521739, 8179.58, 846.7642550320603
02/06/2019 08:48:33, 3200000, 18.27, 17.99, 1.7634908562280667, 21.0, 12.0, 0.08278260869565218, 8182.84, 843.5205002843736
02/06/2019 08:50:10, 3210000, 18.27, 18.06, 1.8155990746858182, 21.0, 12.0, 0.08270434782608696, 8122.46, 848.2923837922866
02/06/2019 08:51:47, 3220000, 18.27, 17.92, 1.9933890739140716, 21.0, 10.0, 0.08262608695652174, 8188.59, 936.1624228198865
02/06/2019 08:53:25, 3230000, 18.27, 17.85, 2.089856454400637, 21.0, 10.0, 0.08254782608695652, 8207.5, 954.0933130464756
02/06/2019 08:55:03, 3240000, 18.27, 17.88, 2.0409801566894274, 21.0, 10.0, 0.08246956521739131, 8200.38, 930.9862381367407
02/06/2019 08:56:50, 3250000, 18.27, 17.87, 2.071979729630577, 21.0, 10.0, 0.08239130434782609, 8200.51, 935.8715776750569
