MeanReturn, Timesteps, Time, Iteration, StdReturn, MaxReturn, MinReturn, EpLenMean, EpLenStd, NEpisodes
-282.940004739203, 2000, 03/07/2019 13:18:43, 0, 146.09567152862823, -63.42255896075061, -608.922604309929, 119.85714285714286, 55.09194540928458, 15
-280.41350675613006, 3000, 03/07/2019 13:18:50, 1, 145.64837151987948, -63.42255896075061, -608.922604309929, 155.83333333333334, 105.7556145081669, 19
-254.85600237492326, 4000, 03/07/2019 13:18:56, 2, 159.9871335381742, 54.22513881106727, -608.922604309929, 161.3, 102.31329336894595, 21
-251.15140922829679, 5000, 03/07/2019 13:19:03, 3, 157.00799832760796, 54.22513881106727, -608.922604309929, 182.33333333333334, 137.17709559381828, 22
-241.7445093688245, 6000, 03/07/2019 13:19:11, 4, 159.34011846162764, 54.22513881106727, -608.922604309929, 219.5, 216.72746815885026, 23
-235.40354064235848, 7000, 03/07/2019 13:19:18, 5, 158.65045022906995, 54.22513881106727, -608.922604309929, 253.43478260869566, 265.0719059272583, 24
-223.43010584457775, 8000, 03/07/2019 13:19:24, 6, 153.30116558790988, 54.22513881106727, -608.922604309929, 290.34615384615387, 277.6476658129165, 27
-214.41854833948165, 9000, 03/07/2019 13:19:30, 7, 150.73219104284368, 54.22513881106727, -608.922604309929, 293.17241379310343, 264.0432395318037, 30
-211.75843077858596, 10000, 03/07/2019 13:19:35, 8, 143.74263819910138, 54.22513881106727, -608.922604309929, 296.5, 251.92930556011146, 33
-211.24228454998678, 11000, 03/07/2019 13:19:41, 9, 138.81910916747609, 54.22513881106727, -608.922604309929, 295.74285714285713, 240.9383255829049, 36
-213.63508090816032, 12000, 03/07/2019 13:19:48, 10, 139.77217110325557, 54.22513881106727, -608.922604309929, 302.5135135135135, 236.3276037704259, 38
-211.85164973588434, 13000, 03/07/2019 13:19:57, 11, 138.3467777150457, 54.22513881106727, -608.922604309929, 312.8157894736842, 241.47058829979773, 39
-208.44546977367312, 14000, 03/07/2019 13:20:06, 12, 138.1663648023181, 54.22513881106727, -608.922604309929, 330.43589743589746, 261.93655474441533, 40
-198.2019522241973, 15000, 03/07/2019 13:20:13, 13, 138.59304620948043, 54.22513881106727, -608.922604309929, 335.76190476190476, 277.0682234640319, 43
-188.93454862335926, 16000, 03/07/2019 13:20:21, 14, 138.42801704837512, 54.22513881106727, -608.922604309929, 349.55555555555554, 286.2432963256223, 46
-185.5725797660236, 17000, 03/07/2019 13:20:28, 15, 138.76012170639348, 54.22513881106727, -608.922604309929, 345.5869565217391, 284.36378844306773, 47
-182.62069126033677, 18000, 03/07/2019 13:20:35, 16, 138.72826534051694, 54.22513881106727, -608.922604309929, 359.51063829787233, 296.74947327135493, 48
-176.20958840774725, 19000, 03/07/2019 13:20:42, 17, 139.3770011001166, 54.22513881106727, -608.922604309929, 368.3673469387755, 305.98990872233037, 50
-173.6031698180949, 20000, 03/07/2019 13:20:50, 18, 139.17725008890082, 54.22513881106727, -608.922604309929, 370.14, 303.1686006168845, 51
-170.49162843481466, 21000, 03/07/2019 13:20:58, 19, 139.55135789828935, 54.22513881106727, -608.922604309929, 382.4901960784314, 312.62659381246675, 52
-170.04224349450803, 22000, 03/07/2019 13:21:06, 20, 138.24026040479518, 54.22513881106727, -608.922604309929, 390.6923076923077, 315.0981860688908, 53
-167.69913063409916, 23000, 03/07/2019 13:21:15, 21, 137.96842332617044, 54.22513881106727, -608.922604309929, 402.188679245283, 322.93372511281126, 54
-165.33231142489166, 24000, 03/07/2019 13:21:22, 22, 137.7667510679827, 54.22513881106727, -608.922604309929, 413.25925925925924, 329.92502993442173, 55
-163.7997126603813, 25000, 03/07/2019 13:21:30, 23, 136.97237325563353, 54.22513881106727, -608.922604309929, 423.92727272727274, 336.1799763949745, 56
-161.5648445242162, 26000, 03/07/2019 13:21:37, 24, 136.75200341608047, 54.22513881106727, -608.922604309929, 434.2142857142857, 341.7880355198084, 57
-159.40171134726637, 27000, 03/07/2019 13:21:45, 25, 136.51026668132906, 54.22513881106727, -608.922604309929, 444.140350877193, 346.82431158822885, 58
-157.266236387384, 28000, 03/07/2019 13:21:53, 26, 136.2853379203807, 54.22513881106727, -608.922604309929, 453.7241379310345, 351.352499738557, 59
-155.01173227701506, 29000, 03/07/2019 13:22:00, 27, 136.2119184211305, 54.22513881106727, -608.922604309929, 462.9830508474576, 355.427100038165, 60
-153.01302807590653, 30000, 03/07/2019 13:22:07, 28, 135.94172611267481, 54.22513881106727, -608.922604309929, 471.93333333333334, 359.0951065603032, 61
-149.1322494775174, 31000, 03/07/2019 13:22:14, 29, 135.45502407109137, 54.22513881106727, -608.922604309929, 488.96774193548384, 365.3693653728589, 63
-148.51146361022066, 32000, 03/07/2019 13:22:22, 30, 134.46455926362825, 54.22513881106727, -608.922604309929, 490.8412698412698, 362.7580944957632, 64
-146.63980904359732, 33000, 03/07/2019 13:22:30, 31, 134.23450080134813, 54.22513881106727, -608.922604309929, 498.796875, 365.41026513390995, 65
-144.4207251979968, 34000, 03/07/2019 13:22:39, 32, 134.37575919775264, 54.22513881106727, -608.922604309929, 506.5076923076923, 367.79840310344446, 66
-142.47045854055568, 35000, 03/07/2019 13:22:49, 33, 134.27764596834984, 54.22513881106727, -608.922604309929, 513.9848484848485, 369.9460031206947, 67
-141.15583555642712, 36000, 03/07/2019 13:22:59, 34, 133.6990571744542, 54.22513881106727, -608.922604309929, 521.2388059701492, 371.87399926576956, 68
