MeanReturn, Timesteps, Time, Iteration, StdReturn, MaxReturn, MinReturn, EpLenMean, EpLenStd, NEpisodes
88.9399532916548, 2000, 13/06/2019 09:15:11, 0, 0.0, 88.9399532916548, 88.9399532916548, 1000.0, 0.0, 2
128.02787797719867, 3000, 13/06/2019 09:15:36, 1, 39.087924685543854, 167.1158026627425, 88.9399532916548, 1000.0, 0.0, 3
141.00679991693508, 4000, 13/06/2019 09:16:02, 2, 36.81687204146185, 167.1158026627425, 88.9399532916548, 1000.0, 0.0, 4
120.7904343727469, 5000, 13/06/2019 09:16:29, 3, 47.3573210563768, 167.1158026627425, 60.14133774018235, 1000.0, 0.0, 5
101.02981390331657, 6000, 13/06/2019 09:16:51, 4, 57.93186663190541, 167.1158026627425, 21.987332025595226, 917.8, 164.39999999999998, 6
121.57756413968853, 7000, 13/06/2019 09:17:15, 5, 70.05570051819969, 224.31631532154836, 21.987332025595226, 931.5, 153.1706564587356, 7
124.02347016746944, 8000, 13/06/2019 09:17:39, 6, 65.13510159116201, 224.31631532154836, 21.987332025595226, 941.2857142857143, 143.82004061198373, 8
102.85912577614533, 9000, 13/06/2019 09:18:03, 7, 82.75122410865971, 224.31631532154836, -45.29128496312335, 948.625, 135.92547360594335, 9
123.29788375222854, 10000, 13/06/2019 09:18:26, 8, 97.10223954357834, 286.8079475608944, -45.29128496312335, 954.3333333333334, 129.16483869674266, 10
121.37288969043829, 11000, 13/06/2019 09:18:52, 9, 89.07697589947662, 286.8079475608944, -45.29128496312335, 892.6666666666666, 258.16736604166084, 13
111.67250132441048, 12000, 13/06/2019 09:19:16, 10, 91.94300366540928, 286.8079475608944, -45.29128496312335, 825.6153846153846, 339.8145508863369, 14
102.65541225984096, 13000, 13/06/2019 09:19:40, 11, 94.37529334877098, 286.8079475608944, -45.29128496312335, 838.0714285714286, 330.5189565096757, 15
102.23237634150333, 14000, 13/06/2019 09:20:06, 12, 91.1889340497171, 286.8079475608944, -45.29128496312335, 820.0666666666667, 326.34081707455607, 16
103.41778420615294, 15000, 13/06/2019 09:20:30, 13, 88.41258798602733, 286.8079475608944, -45.29128496312335, 831.3125, 318.96585215936517, 17
106.0170401153754, 16000, 13/06/2019 09:20:54, 14, 86.40065329913521, 286.8079475608944, -45.29128496312335, 841.2352941176471, 311.9774745661587, 18
103.37724886368295, 17000, 13/06/2019 09:21:18, 15, 83.3896219072741, 286.8079475608944, -45.29128496312335, 857.9473684210526, 299.0964417047505, 20
89.00956256964353, 18000, 13/06/2019 09:21:42, 16, 86.10806152361909, 286.8079475608944, -45.29128496312335, 791.7727272727273, 363.107663950838, 23
86.30664552494325, 19000, 13/06/2019 09:22:07, 17, 85.16425984005136, 286.8079475608944, -45.29128496312335, 762.1739130434783, 381.29865644456083, 24
84.23985859416759, 20000, 13/06/2019 09:22:32, 18, 83.95827442850586, 286.8079475608944, -45.29128496312335, 772.0833333333334, 376.2835717765112, 25
92.31255903795868, 21000, 13/06/2019 09:22:56, 19, 91.27472810223124, 286.8079475608944, -45.29128496312335, 781.2, 371.37646667499007, 26
94.1771758661532, 22000, 13/06/2019 09:23:20, 20, 89.64428042518313, 286.8079475608944, -45.29128496312335, 797.4074074074074, 361.92215852862506, 28
83.16568433955312, 23000, 13/06/2019 09:23:44, 21, 97.13996479792384, 286.8079475608944, -133.3269869687619, 781.5862068965517, 357.0286878497039, 30
80.77928504599713, 24000, 13/06/2019 09:24:09, 22, 96.36797089785973, 286.8079475608944, -133.3269869687619, 757.7333333333333, 373.7918256046926, 31
84.68044518865277, 25000, 13/06/2019 09:24:33, 23, 97.17913146742615, 286.8079475608944, -133.3269869687619, 765.5483870967741, 370.1965335671588, 32
94.34896001997936, 26000, 13/06/2019 09:24:57, 24, 109.75678068274631, 394.07291979110295, -133.3269869687619, 772.875, 366.6426862423414, 33
94.2299581429223, 27000, 13/06/2019 09:25:22, 25, 119.4619912526312, 394.07291979110295, -133.3269869687619, 764.6, 360.83016978707786, 36
86.99315765279977, 28000, 13/06/2019 09:25:48, 26, 120.13040508039346, 394.07291979110295, -133.3269869687619, 730.027027027027, 379.81585057843614, 38
84.43520413584767, 29000, 13/06/2019 09:26:12, 27, 119.55600556652263, 394.07291979110295, -133.3269869687619, 718.7105263157895, 381.0539337357804, 39
85.0774339785329, 30000, 13/06/2019 09:26:36, 28, 118.07966956710905, 394.07291979110295, -133.3269869687619, 725.9230769230769, 378.7555455879286, 40
92.80214976789003, 31000, 13/06/2019 09:26:59, 29, 126.18009463848932, 394.07291979110295, -133.3269869687619, 732.775, 376.4311017636561, 41
98.56364884021777, 32000, 13/06/2019 09:27:24, 30, 130.71582419254466, 406.2544244767089, -133.3269869687619, 717.4090909090909, 385.825697703334, 45
96.63942588546102, 33000, 13/06/2019 09:27:49, 31, 129.88394732995107, 406.2544244767089, -133.3269869687619, 703.3111111111111, 392.8085664500498, 46
101.13783753578232, 34000, 13/06/2019 09:28:13, 32, 131.9610206032714, 406.2544244767089, -133.3269869687619, 709.7608695652174, 390.91715928740047, 47
108.33047478834828, 35000, 13/06/2019 09:28:37, 33, 139.3663226175425, 439.19178840638216, -133.3269869687619, 715.936170212766, 388.9974240605691, 48
114.98983041153065, 36000, 13/06/2019 09:29:02, 34, 145.26746520226317, 439.19178840638216, -133.3269869687619, 721.8541666666666, 387.0563045595635, 49
120.8254029936858, 37000, 13/06/2019 09:29:28, 35, 149.35380125635663, 439.19178840638216, -133.3269869687619, 727.530612244898, 385.09978044608795, 50
