MeanReturn, Timesteps, Time, Iteration, StdReturn, MaxReturn, MinReturn, EpLenMean, EpLenStd, Entropy, KL
20.768595041322314, 2513, 10/06/2019 12:59:54, 1, 10.520158006055427, 62.0, 9.0, 20.768595041322314, 10.520158006055427, 0.6931880116462708, 0.23991185426712036
43.220338983050844, 5063, 10/06/2019 12:59:57, 2, 20.052530840405893, 105.0, 16.0, 43.220338983050844, 20.052530840405893, 0.6264209151268005, 0.043497659265995026
58.2093023255814, 7566, 10/06/2019 13:00:01, 3, 24.90312219104439, 120.0, 19.0, 58.2093023255814, 24.90312219104439, 0.5988044142723083, 0.03715956211090088
92.14285714285714, 10146, 10/06/2019 13:00:04, 4, 47.477599444154635, 218.0, 28.0, 92.14285714285714, 47.477599444154635, 0.5574143528938293, 0.022031044587492943
87.37931034482759, 12680, 10/06/2019 13:00:07, 5, 32.99154938099844, 192.0, 45.0, 87.37931034482759, 32.99154938099844, 0.5117260813713074, 0.03382088616490364
157.875, 15206, 10/06/2019 13:00:11, 6, 50.0548137045779, 273.0, 62.0, 157.875, 50.0548137045779, 0.4974820911884308, 0.03051671013236046
201.30769230769232, 17823, 10/06/2019 13:00:14, 7, 53.46081903223737, 293.0, 128.0, 201.30769230769232, 53.46081903223737, 0.47650912404060364, 0.013753705658018589
291.8888888888889, 20450, 10/06/2019 13:00:17, 8, 65.81530461061206, 383.0, 191.0, 291.8888888888889, 65.81530461061206, 0.4425967037677765, 0.061436887830495834
209.0, 23167, 10/06/2019 13:00:20, 9, 61.94662715099681, 329.0, 134.0, 209.0, 61.94662715099681, 0.4351687729358673, 0.04192320257425308
195.53846153846155, 25709, 10/06/2019 13:00:23, 10, 45.03095582206223, 283.0, 134.0, 195.53846153846155, 45.03095582206223, 0.43123167753219604, 0.05040920898318291
190.28571428571428, 28373, 10/06/2019 13:00:27, 11, 59.67103696988367, 357.0, 129.0, 190.28571428571428, 59.67103696988367, 0.3947424292564392, 0.04271250218153
169.53333333333333, 30916, 10/06/2019 13:00:30, 12, 77.78163165055246, 422.0, 107.0, 169.53333333333333, 77.78163165055246, 0.38211578130722046, 0.00555220153182745
139.66666666666666, 33430, 10/06/2019 13:00:32, 13, 29.41465998821374, 204.0, 101.0, 139.66666666666666, 29.41465998821374, 0.348350465297699, 0.005785763263702393
123.57142857142857, 36025, 10/06/2019 13:00:34, 14, 25.892766830712773, 165.0, 84.0, 123.57142857142857, 25.892766830712773, 0.37464845180511475, 0.0027902135625481606
152.64705882352942, 38620, 10/06/2019 13:00:35, 15, 61.98001687116164, 324.0, 83.0, 152.64705882352942, 61.98001687116164, 0.3439261317253113, 0.014372472651302814
158.35294117647058, 41312, 10/06/2019 13:00:37, 16, 37.84012992216004, 237.0, 97.0, 158.35294117647058, 37.84012992216004, 0.3413935601711273, 0.01802092045545578
205.0, 43977, 10/06/2019 13:00:38, 17, 81.29717565346763, 402.0, 108.0, 205.0, 81.29717565346763, 0.3552365005016327, 0.056803394109010696
217.5, 46587, 10/06/2019 13:00:40, 18, 45.56039947147084, 323.0, 163.0, 217.5, 45.56039947147084, 0.3708532750606537, 0.05647177994251251
259.3, 49180, 10/06/2019 13:00:42, 19, 57.35512182883059, 361.0, 195.0, 259.3, 57.35512182883059, 0.3834558427333832, 0.08708488196134567
319.5, 51736, 10/06/2019 13:00:44, 20, 93.48796714016194, 500.0, 222.0, 319.5, 93.48796714016194, 0.39384955167770386, 0.09850873053073883
361.75, 54630, 10/06/2019 13:00:46, 21, 76.88912471864926, 500.0, 260.0, 361.75, 76.88912471864926, 0.38284891843795776, 0.08463409543037415
345.0, 57390, 10/06/2019 13:00:48, 22, 64.44959270623826, 500.0, 283.0, 345.0, 64.44959270623826, 0.38715967535972595, 0.11550679057836533
472.0, 60222, 10/06/2019 13:00:50, 23, 40.01249804748511, 500.0, 395.0, 472.0, 40.01249804748511, 0.4178144633769989, 0.06375151872634888
500.0, 63222, 10/06/2019 13:00:51, 24, 0.0, 500.0, 500.0, 500.0, 0.0, 0.4003559350967407, 0.05622972175478935
500.0, 66222, 10/06/2019 13:00:53, 25, 0.0, 500.0, 500.0, 500.0, 0.0, 0.4317372441291809, 0.006001289468258619
500.0, 69222, 10/06/2019 13:00:55, 26, 0.0, 500.0, 500.0, 500.0, 0.0, 0.427567720413208, 0.0011338306358084083
500.0, 72222, 10/06/2019 13:00:58, 27, 0.0, 500.0, 500.0, 500.0, 0.0, 0.4218912422657013, 0.00444071227684617
500.0, 75222, 10/06/2019 13:01:00, 28, 0.0, 500.0, 500.0, 500.0, 0.0, 0.4279952943325043, 0.020322030410170555
500.0, 78222, 10/06/2019 13:01:02, 29, 0.0, 500.0, 500.0, 500.0, 0.0, 0.42910706996917725, 0.03896671533584595
500.0, 81222, 10/06/2019 13:01:04, 30, 0.0, 500.0, 500.0, 500.0, 0.0, 0.41608911752700806, 0.005745102651417255
