MeanReturn, Timesteps, Time, Iteration, StdReturn, MaxReturn, MinReturn, EpLenMean, EpLenStd, Entropy, KL
21.143459915611814, 5011, 24/06/2019 23:30:53, 1, 10.971601693699352, 57.0, 7.0, 21.143459915611814, 10.971601693699352, 2.6935184001922607, 0.0065724230371415615
26.523809523809526, 10024, 24/06/2019 23:30:57, 2, 14.744229049001955, 99.0, 7.0, 26.523809523809526, 14.744229049001955, 2.6492984294891357, 0.003978099208325148
28.936416184971097, 15030, 24/06/2019 23:31:00, 3, 14.890020822827843, 76.0, 9.0, 28.936416184971097, 14.890020822827843, 2.655150890350342, 0.004369998816400766
32.69281045751634, 20032, 24/06/2019 23:31:03, 4, 19.498376351291988, 118.0, 8.0, 32.69281045751634, 19.498376351291988, 2.66361665725708, 0.0025830273516476154
34.826388888888886, 25047, 24/06/2019 23:31:07, 5, 18.413208521900458, 98.0, 8.0, 34.826388888888886, 18.413208521900458, 2.650987386703491, 0.00911478977650404
37.13333333333333, 30060, 24/06/2019 23:31:10, 6, 19.734834777714855, 92.0, 10.0, 37.13333333333333, 19.734834777714855, 2.6297426223754883, 0.007949722930788994
47.93396226415094, 35141, 24/06/2019 23:31:14, 7, 29.020899712957203, 144.0, 11.0, 47.93396226415094, 29.020899712957203, 2.6757915019989014, 0.001337260939180851
49.16346153846154, 40254, 24/06/2019 23:31:18, 8, 30.949124063944748, 198.0, 12.0, 49.16346153846154, 30.949124063944748, 2.661591053009033, 0.0007022120989859104
51.474747474747474, 45350, 24/06/2019 23:31:21, 9, 28.813697442184793, 148.0, 12.0, 51.474747474747474, 28.813697442184793, 2.6389105319976807, -0.0015445189783349633
51.0, 50399, 24/06/2019 23:31:26, 10, 26.40477459120076, 136.0, 9.0, 51.0, 26.40477459120076, 2.6277992725372314, 0.008270811289548874
58.58620689655172, 55496, 24/06/2019 23:31:31, 11, 29.716883132045165, 166.0, 21.0, 58.58620689655172, 29.716883132045165, 2.654296875, 0.002432894892990589
78.1076923076923, 60573, 24/06/2019 23:31:34, 12, 38.05102771357394, 228.0, 17.0, 78.1076923076923, 38.05102771357394, 2.6449384689331055, 0.0020463394466787577
93.88888888888889, 65643, 24/06/2019 23:31:38, 13, 52.30242068849723, 217.0, 28.0, 93.88888888888889, 52.30242068849723, 2.6123454570770264, 0.0035357140004634857
104.55102040816327, 70766, 24/06/2019 23:31:41, 14, 61.004202339186435, 338.0, 31.0, 104.55102040816327, 61.004202339186435, 2.6262319087982178, 0.006743423640727997
138.7027027027027, 75898, 24/06/2019 23:31:45, 15, 54.80326724569901, 236.0, 43.0, 138.7027027027027, 54.80326724569901, 2.6251180171966553, 0.007449778728187084
126.45, 80956, 24/06/2019 23:31:48, 16, 63.68121779614457, 428.0, 28.0, 126.45, 63.68121779614457, 2.613197088241577, 0.007428264711052179
145.66666666666666, 86200, 24/06/2019 23:31:52, 17, 61.348729951537436, 316.0, 80.0, 145.66666666666666, 61.348729951537436, 2.593923330307007, 0.004628187045454979
158.84375, 91283, 24/06/2019 23:31:55, 18, 80.02035263567326, 329.0, 46.0, 158.84375, 80.02035263567326, 2.6390655040740967, 0.013088363222777843
176.3448275862069, 96397, 24/06/2019 23:31:58, 19, 77.16094950438693, 328.0, 23.0, 176.3448275862069, 77.16094950438693, 2.6120073795318604, 0.0027462441939860582
218.34782608695653, 101419, 24/06/2019 23:32:02, 20, 77.04409166504264, 360.0, 85.0, 218.34782608695653, 77.04409166504264, 2.5839169025421143, 0.0052194176241755486
390.53846153846155, 106496, 24/06/2019 23:32:05, 21, 177.361263390514, 790.0, 110.0, 390.53846153846155, 177.361263390514, 2.6244900226593018, 0.0010085427202284336
345.6666666666667, 111681, 24/06/2019 23:32:09, 22, 165.99344029877273, 676.0, 100.0, 345.6666666666667, 165.99344029877273, 2.5944130420684814, 0.0016307575860992074
375.2, 117309, 24/06/2019 23:32:13, 23, 158.60525422150008, 780.0, 152.0, 375.2, 158.60525422150008, 2.6028330326080322, -0.0011182880261912942
431.5833333333333, 122488, 24/06/2019 23:32:17, 24, 298.31707357925205, 1000.0, 93.0, 431.5833333333333, 298.31707357925205, 2.6256136894226074, 0.0012458512792363763
508.3, 127571, 24/06/2019 23:32:21, 25, 162.44694518518963, 769.0, 264.0, 508.3, 162.44694518518963, 2.5626163482666016, 0.00018855309463106096
580.3333333333334, 132794, 24/06/2019 23:32:25, 26, 220.1378356091171, 992.0, 280.0, 580.3333333333334, 220.1378356091171, 2.5958118438720703, -0.0001571650500409305
569.7777777777778, 137922, 24/06/2019 23:32:28, 27, 217.89894588382927, 1000.0, 400.0, 569.7777777777778, 217.89894588382927, 2.55326509475708, 0.003901273012161255
500.4, 142926, 24/06/2019 23:32:32, 28, 156.98547703529775, 784.0, 265.0, 500.4, 156.98547703529775, 2.60526180267334, -0.00044445990351960063
605.7777777777778, 148378, 24/06/2019 23:32:36, 29, 235.83222745454626, 1000.0, 277.0, 605.7777777777778, 235.83222745454626, 2.554748773574829, 0.0033333697356283665
529.4, 153672, 24/06/2019 23:32:40, 30, 288.6638875924732, 1000.0, 155.0, 529.4, 288.6638875924732, 2.573624610900879, 0.0053879315964877605
393.0, 158781, 24/06/2019 23:32:44, 31, 107.57394594488875, 591.0, 250.0, 393.0, 107.57394594488875, 2.5923452377319336, 0.002296014688909054
423.75, 163866, 24/06/2019 23:32:47, 32, 180.00468743896644, 708.0, 195.0, 423.75, 180.00468743896644, 2.5257883071899414, 0.00115412927698344
398.15384615384613, 169042, 24/06/2019 23:32:51, 33, 222.79271019487223, 915.0, 155.0, 398.15384615384613, 222.79271019487223, 2.5476133823394775, -0.00040770339546725154
408.7142857142857, 174764, 24/06/2019 23:32:55, 34, 230.47448838411245, 829.0, 116.0, 408.7142857142857, 230.47448838411245, 2.5614497661590576, 0.005890720523893833
614.2222222222222, 180292, 24/06/2019 23:32:59, 35, 238.19122932718378, 1000.0, 392.0, 614.2222222222222, 238.19122932718378, 2.5929296016693115, 0.00496794143691659
596.7777777777778, 185663, 24/06/2019 23:33:03, 36, 159.1000927283603, 893.0, 298.0, 596.7777777777778, 159.1000927283603, 2.540900707244873, 0.000900298822671175
735.0, 190808, 24/06/2019 23:33:06, 37, 216.37665572528184, 1000.0, 449.0, 735.0, 216.37665572528184, 2.5559170246124268, -0.0001272525842068717
981.5, 196697, 24/06/2019 23:33:11, 38, 35.0891721190455, 1000.0, 904.0, 981.5, 35.0891721190455, 2.554191827774048, 0.00012980008614249527
965.1666666666666, 202488, 24/06/2019 23:33:15, 39, 50.663651226057084, 1000.0, 875.0, 965.1666666666666, 50.663651226057084, 2.570413589477539, 0.0010073335142806172
785.8571428571429, 207989, 24/06/2019 23:33:19, 40, 218.0847990847522, 1000.0, 439.0, 785.8571428571429, 218.0847990847522, 2.563378095626831, -0.0014643006725236773
951.6666666666666, 213699, 24/06/2019 23:33:23, 41, 71.61393408796611, 1000.0, 818.0, 951.6666666666666, 71.61393408796611, 2.5508973598480225, 0.0033838541712611914
645.125, 218860, 24/06/2019 23:33:27, 42, 254.0233441536427, 1000.0, 278.0, 645.125, 254.0233441536427, 2.537137746810913, 0.016628913581371307
437.15384615384613, 224543, 24/06/2019 23:33:31, 43, 126.97779706210675, 690.0, 279.0, 437.15384615384613, 126.97779706210675, 2.5374016761779785, 0.01345917396247387
336.0, 229583, 24/06/2019 23:33:34, 44, 65.05074941920347, 466.0, 253.0, 336.0, 65.05074941920347, 2.53572416305542, -0.0002515637897886336
266.57894736842104, 234648, 24/06/2019 23:33:38, 45, 58.033851998978456, 377.0, 107.0, 266.57894736842104, 58.033851998978456, 2.5914676189422607, 0.0012795269722118974
254.7, 239742, 24/06/2019 23:33:41, 46, 62.3266395692885, 338.0, 124.0, 254.7, 62.3266395692885, 2.5407004356384277, 0.000369521148968488
255.55, 244853, 24/06/2019 23:33:44, 47, 48.23429796317139, 324.0, 132.0, 255.55, 48.23429796317139, 2.566894054412842, 0.004072668496519327
279.6666666666667, 249887, 24/06/2019 23:33:48, 48, 51.994657845248334, 441.0, 218.0, 279.6666666666667, 51.994657845248334, 2.580657482147217, 0.026251574978232384
421.4166666666667, 254944, 24/06/2019 23:33:51, 49, 98.44072525580503, 623.0, 261.0, 421.4166666666667, 98.44072525580503, 2.552236318588257, 0.014923318289220333
573.6666666666666, 260107, 24/06/2019 23:33:54, 50, 111.02552259127928, 766.0, 411.0, 573.6666666666666, 111.02552259127928, 2.540266990661621, 0.013496308587491512
