Time, Iteration, MeanReturn, StdReturn, MaxReturn, MinReturn, PolicyEntopy, KL, EpLenMean, EpLenStd, Timesteps
01/06/2019 11:46:21, 1, 21.74137931034483, 11.460667888143805, 72.0, 6.0, 3.03012752532959, 0.39207446575164795, 21.74137931034483, 11.460667888143805, 2522
01/06/2019 11:46:22, 2, 28.79310344827586, 15.618393173151247, 94.0, 8.0, 3.0087597370147705, 1.0000662803649902, 28.79310344827586, 15.618393173151247, 5027
01/06/2019 11:46:23, 3, 52.16326530612245, 25.513779341300097, 119.0, 13.0, 2.9320170879364014, 0.16774322092533112, 52.16326530612245, 25.513779341300097, 7583
01/06/2019 11:46:24, 4, 64.87179487179488, 30.736414123783078, 143.0, 24.0, 2.854374647140503, 0.35947999358177185, 64.87179487179488, 30.736414123783078, 10113
01/06/2019 11:46:25, 5, 78.75, 28.020082084105322, 128.0, 27.0, 2.8629660606384277, 0.8537043333053589, 78.75, 28.020082084105322, 12633
01/06/2019 11:46:26, 6, 45.625, 16.63640854528748, 90.0, 22.0, 2.851048231124878, 0.2183772623538971, 45.625, 16.63640854528748, 15188
01/06/2019 11:46:27, 7, 56.82222222222222, 20.03140743808625, 115.0, 25.0, 2.854818820953369, 1.8579760789871216, 56.82222222222222, 20.03140743808625, 17745
01/06/2019 11:46:28, 8, 255.6, 148.91554653561192, 602.0, 107.0, 2.8027570247650146, 1.1433476209640503, 255.6, 148.91554653561192, 20301
01/06/2019 11:46:30, 9, 193.5, 49.525967214900795, 258.0, 94.0, 2.8167059421539307, 0.6036608815193176, 193.5, 49.525967214900795, 23010
01/06/2019 11:46:31, 10, 125.25, 24.975738227327735, 156.0, 88.0, 2.770556926727295, 1.0396924018859863, 125.25, 24.975738227327735, 25515
01/06/2019 11:46:32, 11, 136.1578947368421, 19.383289487528703, 161.0, 98.0, 2.7445263862609863, 1.7902405261993408, 136.1578947368421, 19.383289487528703, 28102
01/06/2019 11:46:33, 12, 126.6, 12.366891282775958, 148.0, 101.0, 2.7409136295318604, 3.095820903778076, 126.6, 12.366891282775958, 30634
01/06/2019 11:46:34, 13, 120.47619047619048, 50.476415093839854, 211.0, 75.0, 2.695648431777954, 2.0625107288360596, 120.47619047619048, 50.476415093839854, 33164
01/06/2019 11:46:35, 14, 76.66666666666667, 31.245524932105532, 113.0, 26.0, 2.694103717803955, 1.6818302869796753, 76.66666666666667, 31.245524932105532, 35694
01/06/2019 11:46:37, 15, 50.86, 29.655360392347287, 94.0, 17.0, 2.6556365489959717, 2.58717679977417, 50.86, 29.655360392347287, 38237
01/06/2019 11:46:38, 16, 100.38461538461539, 8.584767023750326, 119.0, 85.0, 2.6741130352020264, 4.841808319091797, 100.38461538461539, 8.584767023750326, 40847
01/06/2019 11:46:39, 17, 218.66666666666666, 10.679679562400528, 245.0, 201.0, 2.6109726428985596, 1.296660304069519, 218.66666666666666, 10.679679562400528, 43471
01/06/2019 11:46:40, 18, 343.0, 48.74679476642541, 400.0, 252.0, 2.6076571941375732, 0.2263421267271042, 343.0, 48.74679476642541, 46215
01/06/2019 11:46:42, 19, 344.625, 28.83547077819261, 390.0, 294.0, 2.564011335372925, 1.4077388048171997, 344.625, 28.83547077819261, 48972
01/06/2019 11:46:43, 20, 534.6, 39.852728890252926, 591.0, 482.0, 2.6078615188598633, 0.8786484599113464, 534.6, 39.852728890252926, 51645
01/06/2019 11:46:44, 21, 1000.0, 0.0, 1000.0, 1000.0, 2.5841026306152344, 13.620284080505371, 1000.0, 0.0, 54645
01/06/2019 11:46:46, 22, 1000.0, 0.0, 1000.0, 1000.0, 2.5793769359588623, 0.07271336764097214, 1000.0, 0.0, 57645
01/06/2019 11:46:48, 23, 1000.0, 0.0, 1000.0, 1000.0, 2.589848041534424, 0.6631873846054077, 1000.0, 0.0, 60645
01/06/2019 11:46:49, 24, 1000.0, 0.0, 1000.0, 1000.0, 2.5086910724639893, 1.191978931427002, 1000.0, 0.0, 63645
01/06/2019 11:46:51, 25, 1000.0, 0.0, 1000.0, 1000.0, 2.5183446407318115, 1.5252223014831543, 1000.0, 0.0, 66645
01/06/2019 11:46:52, 26, 1000.0, 0.0, 1000.0, 1000.0, 2.4730064868927, 1.8476543426513672, 1000.0, 0.0, 69645
01/06/2019 11:46:54, 27, 1000.0, 0.0, 1000.0, 1000.0, 2.46764874458313, 1.95285964012146, 1000.0, 0.0, 72645
01/06/2019 11:46:55, 28, 1000.0, 0.0, 1000.0, 1000.0, 2.4408185482025146, 8.301056861877441, 1000.0, 0.0, 75645
01/06/2019 11:46:57, 29, 1000.0, 0.0, 1000.0, 1000.0, 2.466130256652832, 4.121852397918701, 1000.0, 0.0, 78645
01/06/2019 11:46:58, 30, 1000.0, 0.0, 1000.0, 1000.0, 2.459388256072998, 1.6360607147216797, 1000.0, 0.0, 81645
