Time, Iteration, MeanReturn, StdReturn, MaxReturn, MinReturn, PolicyEntopy, KL, EpLenMean, EpLenStd, Timesteps
01/06/2019 18:13:37, 1, -552.5224034846823, 183.8550742315149, 63.83307916643429, -1104.5697284775852, 2.4097604751586914, 0.3746299743652344, 85.86937901498929, 17.639807529523033, 40101
01/06/2019 18:14:23, 2, -218.9202400547987, 126.96267823560487, 38.90047242489925, -665.0594821471022, 2.4090170860290527, 0.03635162487626076, 84.58773784355179, 18.990740420861492, 80111
01/06/2019 18:15:09, 3, -221.15744882357146, 125.27794289050792, 40.101781903389764, -790.4138404554415, 2.4733171463012695, 0.11014740914106369, 84.415611814346, 18.74777761639905, 120124
01/06/2019 18:15:56, 4, -132.57097263391495, 77.01295879787092, 32.82869958487177, -472.9590010616228, 2.407032012939453, 0.11052650958299637, 85.99141630901288, 18.72674326851075, 160196
01/06/2019 18:16:44, 5, -163.0434025147249, 101.33078955483786, 56.84442915131959, -555.0664752101313, 2.4652843475341797, 0.030739663168787956, 95.3952380952381, 22.2086636074534, 200262
01/06/2019 18:17:34, 6, -160.04001879204128, 102.02985436819756, 92.24248422052545, -550.3058336935785, 2.4388914108276367, 0.046450160443782806, 107.82749326145553, 70.93847149031356, 240266
01/06/2019 18:18:34, 7, -122.4150219235851, 105.87608174803451, 221.32711385300928, -579.1330165654196, 2.4427590370178223, 0.04203900694847107, 130.57980456026058, 109.23278186739314, 280354
01/06/2019 18:19:32, 8, -92.51079585939345, 88.92205699160567, 160.5006274511786, -347.5581272807351, 2.4874396324157715, 0.05148947611451149, 132.3894389438944, 108.42670329523993, 320468
01/06/2019 18:20:42, 9, -96.54191715877315, 95.60444836790387, 131.2633878209706, -460.2648388121575, 2.415360689163208, 0.015579684637486935, 171.0, 187.13999056421926, 360482
01/06/2019 18:21:43, 10, -121.29696106677754, 110.58371592727077, 105.10454514838996, -435.31609219167433, 2.4361648559570312, 0.033443570137023926, 171.82478632478632, 158.8215659568578, 400689
01/06/2019 18:22:55, 11, -128.3510863715843, 121.75078258160758, 119.73848087828742, -464.1408654167711, 2.3962318897247314, 0.02537083439528942, 215.46236559139786, 226.88643168935107, 440765
01/06/2019 18:24:24, 12, -123.02753891088292, 132.65247193828372, 133.36098177736721, -518.0827486485682, 2.432891368865967, 0.01189363095909357, 290.64539007092196, 285.1957678943498, 481746
01/06/2019 18:26:05, 13, -63.28431541406047, 106.41862670181, 124.40374615139483, -388.61364951333974, 2.4245810508728027, 0.036344803869724274, 374.04672897196264, 331.92717879379904, 521769
01/06/2019 18:27:36, 14, -42.78104498157046, 114.80481496119711, 143.65970311687357, -422.6232023750011, 2.4710752964019775, 0.003396764863282442, 409.6938775510204, 341.7250777131023, 561919
01/06/2019 18:29:13, 15, -32.158330399938365, 110.9094600286861, 231.47908470597267, -263.5452806113604, 2.415544033050537, 0.025852393358945847, 455.60227272727275, 350.11279155868687, 602012
01/06/2019 18:30:51, 16, -6.828259684070299, 102.43032031465738, 163.17145263407687, -357.6006684261948, 2.4339287281036377, 0.012221659533679485, 518.7848101265823, 372.4484050882915, 642996
01/06/2019 18:32:26, 17, 19.714980618410728, 79.35700948034409, 168.14264294335527, -194.55174822088054, 2.4192376136779785, 0.016762198880314827, 510.9, 363.806768766058, 683868
01/06/2019 18:34:04, 18, 42.400435407643535, 88.77364983979014, 196.56696253937423, -299.4572619238793, 2.434734582901001, 0.017679434269666672, 657.1935483870968, 375.23991631633004, 724614
01/06/2019 18:35:37, 19, 53.868515471029504, 72.27106755401456, 190.6774763238229, -120.86209298273201, 2.464627981185913, 0.02118055522441864, 582.8857142857142, 400.6491711801573, 765416
01/06/2019 18:37:08, 20, 56.37537489232485, 97.63171044285367, 195.85211711248763, -279.95648616902196, 2.401560068130493, 0.03426145389676094, 665.7049180327868, 386.7154816480778, 806024
01/06/2019 18:38:43, 21, 59.48131210833469, 88.64853007894064, 168.37910594833963, -188.9991149681156, 2.41892671585083, 0.056902073323726654, 678.8135593220339, 394.3082539564429, 846074
01/06/2019 18:40:13, 22, 48.06421584910249, 86.31105490094993, 180.46084140994935, -291.82127904737376, 2.3564085960388184, 0.08439762145280838, 611.469696969697, 420.29366427920553, 886431
01/06/2019 18:41:40, 23, 58.39347656479233, 80.33528591462692, 196.65089294730575, -176.66742080292875, 2.442859411239624, 0.036060236394405365, 552.4594594594595, 427.3994014460766, 927313
01/06/2019 18:43:00, 24, 56.26516722830381, 71.83574306575227, 195.6225220275752, -177.9697737556102, 2.3765358924865723, 0.019670382142066956, 494.7654320987654, 432.04853041321724, 967389
01/06/2019 18:44:18, 25, 61.836346236813796, 71.5424815367373, 203.9001080636603, -156.7732691856928, 2.3638908863067627, 0.006539305672049522, 451.6333333333333, 413.0126834210624, 1008036
01/06/2019 18:45:37, 26, 66.87643089420516, 73.01887996641706, 237.86832015300453, -134.97621848569207, 2.3608598709106445, 0.0054215602576732635, 454.9550561797753, 413.12282663896144, 1048527
01/06/2019 18:46:56, 27, 57.49248866801847, 66.06456143585272, 179.492341174993, -154.67561647714447, 2.4048690795898438, 0.012727169319987297, 440.2307692307692, 408.6449082409768, 1088588
01/06/2019 18:48:17, 28, 85.49216716954174, 71.71689763425103, 232.24471633161832, -47.09887796471796, 2.3647849559783936, 0.007239813916385174, 550.5616438356165, 413.2565618669169, 1128779
01/06/2019 18:49:46, 29, 98.12960954983343, 68.76187680431961, 256.2490857710465, -80.85477692308288, 2.3532581329345703, -0.0007538560894317925, 709.3684210526316, 397.02408922359194, 1169213
