MeanReturn, Timesteps, Time, Iteration, StdReturn, MaxReturn, MinReturn, EpLenMean, EpLenStd, NEpisodes
-140.28137457652764, 2000, 10/06/2019 18:33:53, 0, 112.15814460179823, -47.131155196408464, -331.79785298434405, 98.25, 11.299889379989523, 14
-171.25637807222543, 3000, 10/06/2019 18:34:03, 1, 106.8111201528537, -29.87172094648227, -339.65911997561295, 114.58333333333333, 44.51677274416415, 22
-184.64266311751098, 4000, 10/06/2019 18:34:14, 2, 116.80842884198532, -29.87172094648227, -442.7672360407509, 131.1764705882353, 60.2741143288849, 27
-211.34784332136405, 5000, 10/06/2019 18:34:25, 3, 137.87154762648723, -29.87172094648227, -473.28724050074663, 127.05, 56.59105494687301, 30
-206.26859093236993, 6000, 10/06/2019 18:34:36, 4, 136.4528125183483, -29.87172094648227, -473.28724050074663, 129.57142857142858, 56.36663267316546, 31
-196.574311805795, 7000, 10/06/2019 18:34:47, 5, 130.97598039906654, -29.87172094648227, -473.28724050074663, 143.16, 63.0318522653428, 35
-192.91222115805525, 8000, 10/06/2019 18:34:59, 6, 126.91245069198467, -29.87172094648227, -473.28724050074663, 147.07407407407408, 62.240231079932556, 37
-194.97016290885435, 9000, 10/06/2019 18:35:10, 7, 120.97845921044637, -29.87172094648227, -473.28724050074663, 165.7, 83.85151558956264, 40
-192.53218598473129, 10000, 10/06/2019 18:35:22, 8, 119.75799496064185, -29.87172094648227, -473.28724050074663, 168.41935483870967, 83.82192114297963, 41
-185.7953439639837, 11000, 10/06/2019 18:35:33, 9, 119.06812349284152, -29.87172094648227, -473.28724050074663, 193.12121212121212, 164.17558183620986, 43
-176.42517213695754, 12000, 10/06/2019 18:35:45, 10, 118.76488299338835, -29.87172094648227, -473.28724050074663, 205.05555555555554, 168.4141628453901, 46
-158.95675687398187, 13000, 10/06/2019 18:35:56, 11, 133.24629139354795, 215.6572228201482, -473.28724050074663, 223.69230769230768, 184.32651545505536, 49
-136.42205721182268, 14000, 10/06/2019 18:36:06, 12, 140.51814414119715, 215.6572228201482, -473.28724050074663, 260.60869565217394, 217.6431541148981, 56
