Time, Iteration, MeanReturn, StdReturn, MaxReturn, MinReturn, PolicyEntopy, KL, EpLenMean, EpLenStd, Timesteps
01/06/2019 11:48:46, 1, 25.07, 13.55230976623542, 73.0, 9.0, 0.6922933459281921, 0.16376541554927826, 25.07, 13.55230976623542, 2507
01/06/2019 11:48:47, 2, 43.224137931034484, 19.64604294933669, 90.0, 13.0, 0.6353685259819031, 0.061518408358097076, 43.224137931034484, 19.64604294933669, 5014
01/06/2019 11:48:48, 3, 61.90243902439025, 23.352865680994583, 115.0, 24.0, 0.5808792114257812, 0.015872742980718613, 61.90243902439025, 23.352865680994583, 7552
01/06/2019 11:48:48, 4, 71.48571428571428, 30.153295416749987, 162.0, 31.0, 0.5517932772636414, 0.011688226833939552, 71.48571428571428, 30.153295416749987, 10054
01/06/2019 11:48:49, 5, 82.83870967741936, 31.453085159917194, 150.0, 28.0, 0.5049397945404053, 0.010660246014595032, 82.83870967741936, 31.453085159917194, 12622
01/06/2019 11:48:50, 6, 114.22727272727273, 50.54245004150815, 200.0, 57.0, 0.46554824709892273, 0.019684474915266037, 114.22727272727273, 50.54245004150815, 15135
01/06/2019 11:48:51, 7, 157.88235294117646, 37.908376154867966, 200.0, 83.0, 0.47084498405456543, 0.024795375764369965, 157.88235294117646, 37.908376154867966, 17819
01/06/2019 11:48:51, 8, 136.0, 41.38013762028449, 200.0, 55.0, 0.4405914843082428, 0.04003811627626419, 136.0, 41.38013762028449, 20403
01/06/2019 11:48:52, 9, 98.46153846153847, 36.79175364255793, 175.0, 49.0, 0.42781907320022583, 0.0015346512664109468, 98.46153846153847, 36.79175364255793, 22963
01/06/2019 11:48:53, 10, 88.89655172413794, 23.58892906251342, 151.0, 54.0, 0.4042049050331116, 0.005965216550976038, 88.89655172413794, 23.58892906251342, 25541
01/06/2019 11:48:54, 11, 96.26923076923077, 33.848710567768926, 179.0, 49.0, 0.3615724444389343, 0.006287417374551296, 96.26923076923077, 33.848710567768926, 28044
01/06/2019 11:48:55, 12, 105.08333333333333, 35.551508016147814, 200.0, 58.0, 0.3765609562397003, 0.011307178996503353, 105.08333333333333, 35.551508016147814, 30566
01/06/2019 11:48:55, 13, 116.18181818181819, 30.170178478449337, 192.0, 78.0, 0.35567277669906616, 0.038750339299440384, 116.18181818181819, 30.170178478449337, 33122
01/06/2019 11:48:56, 14, 139.05263157894737, 35.09007009668949, 200.0, 88.0, 0.3603857457637787, 0.02312464825809002, 139.05263157894737, 35.09007009668949, 35764
01/06/2019 11:48:57, 15, 174.86666666666667, 27.163374033593264, 200.0, 123.0, 0.35466888546943665, 0.03860315680503845, 174.86666666666667, 27.163374033593264, 38387
01/06/2019 11:48:58, 16, 198.84615384615384, 3.9970403251589475, 200.0, 185.0, 0.3626769483089447, 0.04225854575634003, 198.84615384615384, 3.9970403251589475, 40972
01/06/2019 11:48:59, 17, 200.0, 0.0, 200.0, 200.0, 0.35191237926483154, 0.007088509388267994, 200.0, 0.0, 43572
01/06/2019 11:48:59, 18, 200.0, 0.0, 200.0, 200.0, 0.33814358711242676, 0.0056258863769471645, 200.0, 0.0, 46172
01/06/2019 11:49:00, 19, 200.0, 0.0, 200.0, 200.0, 0.30846142768859863, 0.003530577290803194, 200.0, 0.0, 48772
01/06/2019 11:49:01, 20, 200.0, 0.0, 200.0, 200.0, 0.30535033345222473, 0.0015300688100978732, 200.0, 0.0, 51372
01/06/2019 11:49:02, 21, 200.0, 0.0, 200.0, 200.0, 0.31213119626045227, 0.004239652771502733, 200.0, 0.0, 53972
01/06/2019 11:49:03, 22, 200.0, 0.0, 200.0, 200.0, 0.29354438185691833, 0.0025380735751241446, 200.0, 0.0, 56572
01/06/2019 11:49:03, 23, 200.0, 0.0, 200.0, 200.0, 0.31600701808929443, 0.005045623052865267, 200.0, 0.0, 59172
01/06/2019 11:49:04, 24, 200.0, 0.0, 200.0, 200.0, 0.3153075575828552, 0.00022927569807507098, 200.0, 0.0, 61772
01/06/2019 11:49:05, 25, 200.0, 0.0, 200.0, 200.0, 0.3055881857872009, 0.007574205752462149, 200.0, 0.0, 64372
01/06/2019 11:49:06, 26, 200.0, 0.0, 200.0, 200.0, 0.35387352108955383, 0.005337240640074015, 200.0, 0.0, 66972
01/06/2019 11:49:07, 27, 200.0, 0.0, 200.0, 200.0, 0.3302552103996277, 0.004397138953208923, 200.0, 0.0, 69572
01/06/2019 11:49:07, 28, 200.0, 0.0, 200.0, 200.0, 0.3242036998271942, -0.0008116033277474344, 200.0, 0.0, 72172
01/06/2019 11:49:08, 29, 200.0, 0.0, 200.0, 200.0, 0.34647151827812195, 0.0063721779733896255, 200.0, 0.0, 74772
01/06/2019 11:49:09, 30, 200.0, 0.0, 200.0, 200.0, 0.31697243452072144, 0.022578366100788116, 200.0, 0.0, 77372
