MeanReturn, Timesteps, Time, Iteration, StdReturn, MaxReturn, MinReturn, EpLenMean, EpLenStd, Entropy, KL
-30.062030714264427, 50021, 10/06/2019 12:46:28, 1, 14.554496208880211, -6.2577213927041155, -151.03629396210601, 18.451125046108448, 7.254128527717631, 10.111350059509277, 0.30451497435569763
-19.852753312424984, 100029, 10/06/2019 12:49:01, 2, 8.18763379513285, -1.505266097527056, -75.7839336012854, 17.226317602480194, 4.7572961653746155, 10.039976119995117, 0.20507605373859406
-14.791857501797953, 150034, 10/06/2019 12:51:37, 3, 5.547906698905311, -0.21113959548092676, -58.23374689457996, 16.831033322113765, 3.0532786493928907, 10.099246978759766, 0.1545156091451645
-12.680891199586554, 200036, 10/06/2019 12:54:06, 4, 4.489169765706917, 3.790628862520683, -40.73878051646898, 17.118110236220474, 2.9226155417882693, 9.998339653015137, 0.09290367364883423
-11.666176457921358, 250052, 10/06/2019 12:56:26, 5, 4.386094418696986, 0.6983257718427933, -33.907146494222985, 17.50034989503149, 3.4072998062902764, 9.991114616394043, 0.05753031000494957
-10.268638178102663, 300065, 10/06/2019 12:58:49, 6, 4.491812583466113, 1.9714781394271987, -47.65848332566674, 17.49930020993702, 3.435830762746891, 9.977792739868164, 0.05911039561033249
-9.295158778482332, 350069, 10/06/2019 13:01:07, 7, 4.606134943599762, 4.098079435406545, -50.6015362671882, 17.55142155142155, 3.3186199827536997, 9.876363754272461, 0.05659094080328941
-8.792719014332922, 400078, 10/06/2019 13:03:27, 8, 4.299393701610988, 3.9570104854603416, -42.58476646122145, 17.42473867595819, 2.88328376684325, 9.893167495727539, 0.018169580027461052
-8.419740354540272, 450090, 10/06/2019 13:05:50, 9, 4.188010506952034, 4.946718022953428, -36.523280029703166, 17.329175329175328, 2.6693041857764257, 9.86884593963623, 0.018591420724987984
-7.817773960349006, 500093, 10/06/2019 13:08:11, 10, 4.289348523528903, 6.819007678980412, -56.645986844995065, 17.5695713281799, 2.8591757136326366, 9.785348892211914, 0.019247697666287422
-7.229636839037239, 550102, 10/06/2019 13:10:34, 11, 4.053054960446668, 5.930876665050162, -44.874911607858664, 17.841241526935427, 3.261815563519747, 9.811044692993164, 0.028812626376748085
-6.614177788781463, 600117, 10/06/2019 13:12:55, 12, 3.6210684117784435, 9.356917918960972, -32.337232204966135, 17.997481108312343, 3.5193896866836987, 9.798064231872559, 0.021281950175762177
-6.40060882927959, 650123, 10/06/2019 13:15:18, 13, 3.682805700024287, 3.807850572746247, -28.03890862784902, 17.974838245866284, 3.2964176074718896, 9.731553077697754, 0.01245081052184105
-6.0550473478582925, 700133, 10/06/2019 13:17:43, 14, 3.499288751088361, 4.682433537687756, -33.76184008533309, 17.995681899964016, 3.1460747479720057, 9.696340560913086, 0.010336541570723057
-5.535966087963339, 750142, 10/06/2019 13:20:07, 15, 3.367931208136461, 5.8794477119619835, -24.269426060398107, 17.88590844062947, 2.7258239420936015, 9.671734809875488, 0.010590213350951672
-5.340040458238301, 800144, 10/06/2019 13:22:28, 16, 3.4717300999764014, 5.816509440338995, -29.18718042513065, 17.87701108330354, 2.7352289173164017, 9.671334266662598, 0.017874710261821747
-4.9110558834723514, 850150, 10/06/2019 13:24:50, 17, 3.3726040802465223, 8.03308148754586, -25.313594610607836, 18.124682856107285, 2.821698473487302, 9.570042610168457, 0.01894337497651577
-4.792101761981417, 900160, 10/06/2019 13:27:14, 18, 3.3935448917766773, 6.403280844625259, -21.01340522622777, 18.185454545454544, 2.9590795977999145, 9.556114196777344, 0.014891116879880428
-4.756081037093894, 950177, 10/06/2019 13:29:38, 19, 3.4092229554238034, 6.828761874717019, -26.69933151436853, 18.287751371115174, 2.8720769845347283, 9.573158264160156, 0.003459734609350562
-4.381267280373502, 1000184, 10/06/2019 13:32:00, 20, 3.3708323970466716, 5.28667713043833, -23.170799495714895, 18.391688120632587, 3.0660170448212365, 9.509099006652832, 0.009642686694860458
-4.09853747624763, 1050199, 10/06/2019 13:34:20, 21, 3.36541835240581, 10.063102632772644, -22.87637535468821, 18.503514613392525, 3.0948572746676644, 9.50683879852295, 0.010105647146701813
-3.677479906462695, 1100214, 10/06/2019 13:36:40, 22, 3.3890885292174837, 8.98297197921347, -21.755559269018704, 18.592936802973977, 3.0725590728624215, 9.414713859558105, 0.014259501360356808
-3.492628928900739, 1150225, 10/06/2019 13:39:03, 23, 3.298049643197075, 11.098467143786547, -18.256708013996835, 18.667786487495334, 2.899996136864686, 9.489315032958984, 0.013965899124741554
-3.248846173057674, 1200230, 10/06/2019 13:41:27, 24, 3.2800624805806815, 8.021972350170836, -18.08348404105491, 18.76360225140713, 3.0025048591198122, 9.382396697998047, 0.008947597816586494
-3.068142810144319, 1250241, 10/06/2019 13:43:51, 25, 3.3420681671140122, 8.401482847669104, -24.446964828053027, 18.872075471698114, 3.144185024136165, 9.406277656555176, 0.007442316506057978
-2.923824733878931, 1300256, 10/06/2019 13:46:15, 26, 3.274475757582638, 9.752549839411222, -16.08478901505441, 18.952254641909814, 3.1269698049390597, 9.329572677612305, 0.005282274913042784
-2.719423524359598, 1350260, 10/06/2019 13:48:35, 27, 3.372617622940029, 8.877745316714574, -17.46035291629669, 19.158620689655173, 3.345284955102675, 9.326913833618164, 0.003520678263157606
-2.5702914247773303, 1400264, 10/06/2019 13:50:54, 28, 3.2345955375427478, 8.681998419560841, -17.059108573157573, 19.078214421976345, 3.3615283108010554, 9.256831169128418, 0.01209360919892788
