MeanReturn, Timesteps, Time, StdReturn, MaxReturn, MinReturn, EpLenMean, EpLenStd, Exploration
14.87, 2030000, 17/06/2019 09:51:56, 3.378327988813402, 20.0, 7.0, 9781.37, 1666.4842732831294, 0.0935625
14.82, 2040000, 17/06/2019 10:25:27, 3.3715871633401386, 20.0, 7.0, 9813.37, 1675.6376616380999, 0.0935
14.73, 2050000, 17/06/2019 10:57:57, 3.337229389778293, 20.0, 7.0, 9847.48, 1681.0878768226246, 0.0934375
14.83, 2060000, 17/06/2019 11:30:15, 3.319804211094383, 20.0, 7.0, 9786.83, 1676.1756653465652, 0.093375
14.89, 2070000, 17/06/2019 12:02:18, 3.313291414892448, 20.0, 7.0, 9767.74, 1698.6692239515025, 0.0933125
15.09, 2080000, 17/06/2019 12:33:33, 3.28966563650472, 20.0, 7.0, 9675.07, 1679.7578412080713, 0.09325
15.34, 2090000, 17/06/2019 13:01:48, 3.2131604379489054, 20.0, 7.0, 9561.94, 1685.3979400723142, 0.0931875
15.38, 2100000, 17/06/2019 13:28:53, 3.1899216291313492, 20.0, 7.0, 9530.62, 1675.575279001215, 0.093125
15.48, 2110000, 17/06/2019 13:55:21, 3.1352192905760194, 20.0, 7.0, 9497.81, 1658.9541928275173, 0.0930625
15.77, 2120000, 17/06/2019 14:21:01, 3.0425482740623853, 20.0, 7.0, 9348.84, 1590.5818163175386, 0.093
15.99, 2130000, 17/06/2019 14:45:52, 2.816007812489163, 20.0, 7.0, 9253.25, 1586.8091780362251, 0.0929375
16.05, 2140000, 17/06/2019 15:11:32, 2.80490641555115, 20.0, 7.0, 9223.44, 1577.1051919260174, 0.092875
16.13, 2150000, 17/06/2019 15:37:15, 2.7555580197121596, 20.0, 7.0, 9178.85, 1525.2607670493592, 0.0928125
16.15, 2160000, 17/06/2019 16:02:36, 2.6471682983898095, 20.0, 7.0, 9172.49, 1482.5396284416818, 0.09275
16.28, 2170000, 17/06/2019 16:27:47, 2.4741867350707385, 20.0, 9.0, 9089.89, 1383.7082705180308, 0.0926875
16.33, 2180000, 17/06/2019 16:52:45, 2.4659886455537463, 21.0, 9.0, 9099.01, 1398.049723686536, 0.092625
16.3, 2190000, 17/06/2019 17:16:51, 2.4269322199023193, 21.0, 9.0, 9132.73, 1357.835231940901, 0.0925625
16.33, 2200000, 17/06/2019 17:40:55, 2.4456287535110475, 21.0, 9.0, 9121.6, 1365.195341333979, 0.0925
16.33, 2210000, 17/06/2019 18:05:33, 2.4456287535110475, 21.0, 9.0, 9119.94, 1377.37121953379, 0.0924375
16.43, 2220000, 17/06/2019 18:31:15, 2.405223482340051, 21.0, 9.0, 9080.47, 1337.4282968069726, 0.092375
16.44, 2230000, 17/06/2019 19:00:38, 2.4507957891264627, 21.0, 9.0, 9081.34, 1354.719271435968, 0.0923125
16.39, 2240000, 17/06/2019 19:34:39, 2.4653397331808047, 21.0, 9.0, 9114.83, 1347.5940935979202, 0.09225
16.47, 2250000, 17/06/2019 20:09:55, 2.4918065735526103, 21.0, 9.0, 9084.39, 1354.6586499557739, 0.0921875
16.45, 2260000, 17/06/2019 20:42:36, 2.499499949989997, 21.0, 9.0, 9059.48, 1310.6191321661684, 0.092125
16.53, 2270000, 17/06/2019 21:26:54, 2.5434425489874943, 21.0, 9.0, 9041.07, 1345.0226113712736, 0.0920625
16.57, 2280000, 17/06/2019 22:13:42, 2.5426560915703877, 21.0, 9.0, 9038.95, 1301.4596680266354, 0.092
16.56, 2290000, 17/06/2019 22:50:21, 2.538976171609336, 21.0, 9.0, 9032.3, 1270.0727813790832, 0.0919375
16.48, 2300000, 17/06/2019 23:25:48, 2.5474693324945052, 21.0, 9.0, 9050.48, 1271.7023195701108, 0.091875
16.58, 2310000, 18/06/2019 00:01:44, 2.596844238686641, 21.0, 9.0, 9041.26, 1286.3243107397138, 0.0918125
16.59, 2320000, 18/06/2019 00:50:21, 2.7059009590153145, 21.0, 8.0, 9101.21, 1351.9823541378046, 0.09175
16.59, 2330000, 18/06/2019 01:34:41, 2.856903918580392, 21.0, 7.0, 9091.08, 1425.113431836217, 0.0916875
16.51, 2340000, 18/06/2019 02:15:13, 2.8930779457180202, 21.0, 7.0, 9152.72, 1476.9207228554958, 0.091625
16.34, 2350000, 18/06/2019 02:55:29, 2.8817355881482256, 21.0, 7.0, 9253.54, 1481.7387517372958, 0.0915625
16.33, 2360000, 18/06/2019 03:35:59, 2.8950129533388966, 21.0, 7.0, 9245.84, 1405.9677999157732, 0.0915
16.41, 2370000, 18/06/2019 04:16:39, 2.860402069639861, 21.0, 7.0, 9216.93, 1424.7657860504653, 0.0914375
16.45, 2380000, 18/06/2019 04:57:20, 2.854382595238417, 21.0, 7.0, 9225.42, 1486.5762421080192, 0.091375
16.53, 2390000, 18/06/2019 05:37:12, 2.808754172226541, 21.0, 7.0, 9206.32, 1471.0136021125027, 0.0913125
16.41, 2400000, 18/06/2019 06:16:35, 2.807472172613649, 21.0, 7.0, 9250.31, 1454.431886992306, 0.09125
16.21, 2410000, 18/06/2019 06:55:25, 2.964101887587537, 21.0, 7.0, 9338.01, 1526.2164361256237, 0.0911875
16.07, 2420000, 18/06/2019 07:34:05, 2.9639669363877865, 21.0, 7.0, 9428.39, 1552.4348288736635, 0.091125
15.95, 2430000, 18/06/2019 08:13:08, 2.971110903349116, 21.0, 7.0, 9480.77, 1558.3428496643478, 0.0910625
15.91, 2440000, 18/06/2019 08:54:18, 2.9768943548604474, 21.0, 7.0, 9482.27, 1558.6888262575055, 0.091
15.83, 2450000, 18/06/2019 09:35:26, 3.006842197389148, 21.0, 7.0, 9509.23, 1547.7346080966208, 0.0909375
15.7, 2460000, 18/06/2019 10:13:24, 2.954657340538832, 21.0, 7.0, 9581.3, 1567.0078653280589, 0.090875
15.59, 2470000, 18/06/2019 10:52:47, 2.898603111845428, 21.0, 7.0, 9629.84, 1539.539169491962, 0.0908125
15.61, 2480000, 18/06/2019 11:33:44, 2.880607574800844, 21.0, 7.0, 9610.81, 1545.3652752343053, 0.09075
15.44, 2490000, 18/06/2019 12:35:11, 2.8401408415781075, 21.0, 7.0, 9714.62, 1574.251973351153, 0.0906875
15.44, 2500000, 18/06/2019 13:18:57, 2.7939935576160515, 21.0, 7.0, 9718.89, 1560.1101877431606, 0.090625
15.36, 2510000, 18/06/2019 13:59:19, 2.7185290140073914, 21.0, 7.0, 9729.7, 1543.683889272671, 0.0905625
15.24, 2520000, 18/06/2019 14:37:11, 2.661277888534003, 21.0, 7.0, 9774.19, 1556.744999638669, 0.0905
15.24, 2530000, 18/06/2019 15:12:28, 2.6234328655408734, 21.0, 7.0, 9792.26, 1537.296136858478, 0.0904375
15.28, 2540000, 18/06/2019 15:46:44, 2.757099925646512, 21.0, 7.0, 9795.4, 1559.0853151768188, 0.090375
15.31, 2550000, 18/06/2019 16:21:25, 2.7557031770493716, 21.0, 7.0, 9747.02, 1575.0348693282951, 0.0903125
15.31, 2560000, 18/06/2019 16:56:29, 2.733843448334231, 21.0, 7.0, 9724.57, 1580.0294507065366, 0.09025
15.33, 2570000, 18/06/2019 17:32:18, 2.6078918689240167, 21.0, 7.0, 9725.75, 1524.1139352095695, 0.0901875
15.57, 2580000, 18/06/2019 18:07:07, 2.5109958183955623, 21.0, 7.0, 9562.25, 1472.4501918570963, 0.090125
15.65, 2590000, 18/06/2019 18:43:47, 2.5627134057478997, 21.0, 7.0, 9502.34, 1460.9620201771158, 0.0900625
15.76, 2600000, 18/06/2019 19:18:52, 2.577285393587602, 21.0, 7.0, 9458.55, 1429.577541618502, 0.09
15.81, 2610000, 18/06/2019 19:53:48, 2.5717503766889975, 21.0, 7.0, 9400.88, 1425.1498677682991, 0.0899375
15.94, 2620000, 18/06/2019 20:37:12, 2.456908626709589, 21.0, 9.0, 9319.87, 1395.114688152913, 0.089875
16.29, 2630000, 18/06/2019 21:21:11, 2.4136901209558776, 21.0, 10.0, 9170.43, 1370.7281076493616, 0.0898125
16.39, 2640000, 18/06/2019 22:02:19, 2.4037262739338687, 21.0, 10.0, 9111.11, 1378.01558695829, 0.08975
16.53, 2650000, 18/06/2019 22:43:02, 2.3556527757715062, 21.0, 10.0, 9056.64, 1312.1725002452993, 0.0896875
16.59, 2660000, 18/06/2019 23:22:41, 2.3198922388766254, 21.0, 10.0, 9041.44, 1279.0583827175365, 0.08962500000000001
16.77, 2670000, 18/06/2019 23:54:37, 2.221958595473822, 21.0, 10.0, 8996.3, 1268.6244558576034, 0.0895625
16.91, 2680000, 19/06/2019 00:24:52, 2.25430698885489, 21.0, 10.0, 8911.68, 1226.7871932817036, 0.0895
16.93, 2690000, 19/06/2019 00:54:05, 2.2461300051421778, 21.0, 10.0, 8897.53, 1219.3949028514103, 0.0894375
17.0, 2700000, 19/06/2019 01:25:04, 2.240535650240808, 21.0, 10.0, 8858.1, 1199.4296853088135, 0.08937500000000001
17.24, 2710000, 19/06/2019 01:47:56, 2.2005453869438822, 21.0, 10.0, 8700.18, 1104.35184954796, 0.0893125
17.22, 2720000, 19/06/2019 02:08:54, 2.3773094035064095, 21.0, 8.0, 8667.92, 1095.1105303118952, 0.08925
17.43, 2730000, 19/06/2019 02:30:38, 2.354803601152334, 21.0, 8.0, 8607.97, 1046.642445680472, 0.0891875
17.55, 2740000, 19/06/2019 02:52:12, 2.342541355024496, 21.0, 8.0, 8543.17, 1032.9035778328973, 0.08912500000000001
17.66, 2750000, 19/06/2019 03:14:04, 2.2100678722609404, 21.0, 8.0, 8488.34, 1003.3903250480344, 0.0890625
17.6, 2760000, 19/06/2019 03:34:49, 2.253885533916929, 21.0, 8.0, 8495.96, 1011.1794887160241, 0.089
17.49, 2770000, 19/06/2019 03:54:47, 2.317304468558243, 21.0, 8.0, 8571.29, 1042.3148401035073, 0.0889375
17.51, 2780000, 19/06/2019 04:14:52, 2.3387817341513513, 21.0, 8.0, 8554.37, 1038.7237039270838, 0.088875
17.6, 2790000, 19/06/2019 04:34:29, 2.362202362203543, 21.0, 8.0, 8496.42, 1051.0716738643468, 0.0888125
17.54, 2800000, 19/06/2019 04:53:32, 2.4100622398602076, 21.0, 8.0, 8509.31, 1073.2415543110508, 0.08875
17.61, 2810000, 19/06/2019 05:10:23, 2.3532743146518214, 21.0, 8.0, 8475.5, 1073.5815898197957, 0.0886875
17.54, 2820000, 19/06/2019 05:26:05, 2.3850366873488555, 21.0, 8.0, 8527.05, 1112.1573843211222, 0.088625
17.5, 2830000, 19/06/2019 05:42:04, 2.3979157616563596, 21.0, 8.0, 8575.93, 1131.2806305687375, 0.0885625
17.46, 2840000, 19/06/2019 05:57:49, 2.363979695344273, 21.0, 8.0, 8589.32, 1108.367365813339, 0.0885
17.35, 2850000, 19/06/2019 06:12:56, 2.380651171423483, 21.0, 8.0, 8625.67, 1109.2352866276838, 0.0884375
17.47, 2860000, 19/06/2019 06:27:26, 2.282345285008384, 21.0, 8.0, 8544.39, 1004.7763223225356, 0.088375
17.42, 2870000, 19/06/2019 06:41:44, 2.311622806601458, 21.0, 8.0, 8578.64, 1056.4731659630547, 0.0883125
17.39, 2880000, 19/06/2019 06:55:50, 2.4037262739338687, 21.0, 8.0, 8570.41, 1085.7553876909844, 0.08825
17.25, 2890000, 19/06/2019 07:09:52, 2.3932195887548637, 21.0, 8.0, 8612.56, 1070.387194616976, 0.0881875
17.34, 2900000, 19/06/2019 07:25:02, 2.425778225642237, 21.0, 8.0, 8568.01, 1110.3927818119134, 0.08812500000000001
17.43, 2910000, 19/06/2019 07:40:40, 2.413524393910283, 21.0, 8.0, 8510.74, 1116.423500469244, 0.0880625
17.43, 2920000, 19/06/2019 07:57:22, 2.4586785068406156, 21.0, 8.0, 8505.36, 1146.3539987281417, 0.088
17.45, 2930000, 19/06/2019 08:17:02, 2.2107690969434146, 21.0, 12.0, 8507.93, 1096.5747968561013, 0.0879375
17.38, 2940000, 19/06/2019 08:37:29, 2.171543230055529, 21.0, 12.0, 8548.49, 1096.7973057497907, 0.08787500000000001
17.28, 2950000, 19/06/2019 08:54:56, 2.1497906874856443, 21.0, 12.0, 8557.83, 1096.3856716958683, 0.0878125
17.27, 2960000, 19/06/2019 09:16:09, 2.1533926720410284, 21.0, 12.0, 8581.23, 1118.3764201287506, 0.08775
17.33, 2970000, 19/06/2019 09:38:10, 2.1450174824462387, 21.0, 12.0, 8562.19, 1115.2338561485658, 0.0876875
17.49, 2980000, 19/06/2019 09:57:53, 2.0856413881585683, 21.0, 12.0, 8462.89, 1080.2550615016808, 0.08762500000000001
17.43, 2990000, 19/06/2019 10:18:22, 2.0796874765214124, 21.0, 12.0, 8498.27, 1086.7107881584686, 0.0875625
17.41, 3000000, 19/06/2019 10:39:18, 2.083722630294157, 21.0, 12.0, 8507.45, 1096.46413872046, 0.0875
17.31, 3010000, 19/06/2019 11:01:54, 2.138667809642255, 21.0, 11.0, 8521.95, 1075.6961408780828, 0.0874375
17.32, 3020000, 19/06/2019 11:27:48, 2.08269056751117, 21.0, 11.0, 8487.41, 1072.347062242444, 0.08737500000000001
17.39, 3030000, 19/06/2019 12:04:14, 2.073137718531984, 21.0, 11.0, 8431.1, 1033.2203008071415, 0.0873125
17.42, 3040000, 19/06/2019 12:32:24, 2.069685966517626, 21.0, 11.0, 8410.69, 1017.4349580685736, 0.08725
17.37, 3050000, 19/06/2019 13:05:56, 2.0719797296305775, 21.0, 11.0, 8456.1, 1039.4520816276236, 0.0871875
17.41, 3060000, 19/06/2019 13:33:02, 2.0789179878003847, 21.0, 11.0, 8480.53, 1072.7043251054783, 0.08712500000000001
17.37, 3070000, 19/06/2019 13:59:32, 2.105492816420897, 21.0, 11.0, 8506.36, 1088.407162049203, 0.0870625
17.38, 3080000, 19/06/2019 14:21:55, 2.077402223932573, 21.0, 11.0, 8474.0, 1056.0632083355617, 0.087
17.43, 3090000, 19/06/2019 14:43:02, 2.0408576628466766, 21.0, 11.0, 8419.3, 1038.044849705445, 0.0869375
17.55, 3100000, 19/06/2019 15:09:28, 2.0463381929681126, 21.0, 11.0, 8385.91, 1038.3534378524491, 0.08687500000000001
17.58, 3110000, 19/06/2019 15:31:03, 2.000899797591074, 21.0, 11.0, 8368.24, 1014.3895121697582, 0.0868125
17.54, 3120000, 19/06/2019 15:51:33, 2.0367621363330577, 21.0, 11.0, 8398.6, 1037.7386183427886, 0.08675
17.59, 3130000, 19/06/2019 16:11:42, 2.0253147903474167, 21.0, 11.0, 8402.24, 1025.1870377643293, 0.0866875
17.67, 3140000, 19/06/2019 16:32:11, 2.049658508142271, 21.0, 11.0, 8388.92, 1029.6449259817678, 0.08662500000000001
17.66, 3150000, 19/06/2019 16:53:39, 2.117640196067311, 21.0, 11.0, 8351.88, 1019.2629619484856, 0.0865625
17.65, 3160000, 19/06/2019 17:16:38, 2.118372016431486, 21.0, 11.0, 8360.7, 1018.0155941831147, 0.0865
17.61, 3170000, 19/06/2019 17:39:01, 2.1582168565739637, 21.0, 11.0, 8362.58, 1001.9859997025906, 0.0864375
17.65, 3180000, 19/06/2019 18:06:57, 2.094636006565341, 21.0, 11.0, 8342.71, 1007.836299157755, 0.08637500000000001
17.56, 3190000, 19/06/2019 18:38:07, 2.136913662270893, 21.0, 11.0, 8379.33, 1004.8275180845716, 0.0863125
17.66, 3200000, 19/06/2019 19:09:09, 2.1176401960673115, 21.0, 11.0, 8315.52, 999.7622765437792, 0.08625
17.7, 3210000, 19/06/2019 19:39:49, 2.0712315177207983, 21.0, 12.0, 8320.04, 1029.301956862028, 0.0861875
17.71, 3220000, 19/06/2019 20:10:17, 2.1179943342700422, 21.0, 12.0, 8302.32, 1046.6647875991625, 0.08612500000000001
17.77, 3230000, 19/06/2019 20:41:49, 2.106442498621788, 21.0, 12.0, 8282.45, 1027.9227050221236, 0.0860625
17.79, 3240000, 19/06/2019 21:17:02, 2.0990235825259322, 21.0, 12.0, 8276.21, 1027.2224714734389, 0.086
17.87, 3250000, 19/06/2019 21:47:13, 2.1149704489661314, 21.0, 12.0, 8213.19, 1025.3566374193908, 0.0859375
17.93, 3260000, 19/06/2019 22:16:35, 2.0700483086150427, 21.0, 12.0, 8177.81, 988.5628224346694, 0.085875
18.03, 3270000, 19/06/2019 22:45:39, 1.9972731410600806, 21.0, 12.0, 8107.12, 935.1176426525167, 0.0858125
18.15, 3280000, 19/06/2019 23:15:58, 1.9615045245933032, 21.0, 12.0, 8055.86, 900.6014103919669, 0.08575
18.19, 3290000, 19/06/2019 23:52:38, 1.942652825391094, 21.0, 12.0, 8051.31, 903.9476499775858, 0.0856875
18.2, 3300000, 20/06/2019 00:44:38, 1.9235384061671346, 21.0, 12.0, 8027.51, 908.7732004741337, 0.085625
18.1, 3310000, 20/06/2019 01:26:54, 1.9416487838947598, 21.0, 12.0, 8033.94, 909.8479413616321, 0.0855625
18.12, 3320000, 20/06/2019 02:05:47, 1.8988417522268677, 21.0, 12.0, 7980.81, 873.3489760113079, 0.0855
18.01, 3330000, 20/06/2019 02:43:20, 1.9621162045098144, 21.0, 12.0, 8011.66, 878.0851919944897, 0.0854375
17.91, 3340000, 20/06/2019 03:21:30, 1.9803787516533295, 21.0, 12.0, 8047.18, 909.9242427806834, 0.085375
18.0, 3350000, 20/06/2019 03:56:52, 1.8814887722226779, 21.0, 12.0, 8044.5, 898.3362900384243, 0.0853125
17.95, 3360000, 20/06/2019 04:31:09, 1.9410048943781673, 21.0, 12.0, 8062.3, 928.8417787761273, 0.08525
17.96, 3370000, 20/06/2019 05:04:44, 1.8810635289643995, 21.0, 12.0, 8061.94, 902.8403936466291, 0.0851875
17.99, 3380000, 20/06/2019 05:35:23, 1.9261100695443136, 21.0, 12.0, 8052.71, 951.7778343184926, 0.085125
17.99, 3390000, 20/06/2019 06:05:01, 1.8734727113037968, 21.0, 12.0, 8070.69, 938.7001192606721, 0.0850625
17.97, 3400000, 20/06/2019 06:34:48, 1.9872342589639505, 21.0, 12.0, 8087.5, 956.8559713979946, 0.085
17.93, 3410000, 20/06/2019 07:04:54, 2.084490345384214, 21.0, 11.0, 8106.46, 996.2032264553252, 0.0849375
17.81, 3420000, 20/06/2019 07:34:55, 2.1665410219979675, 21.0, 10.0, 8164.31, 1006.2222189456959, 0.084875
17.72, 3430000, 20/06/2019 08:04:25, 2.2049036260118036, 21.0, 10.0, 8184.14, 1008.7608440061499, 0.0848125
17.62, 3440000, 20/06/2019 08:34:08, 2.2617692189964917, 21.0, 10.0, 8227.55, 1052.8978143675672, 0.08475
17.7, 3450000, 20/06/2019 09:01:22, 2.260530911091463, 21.0, 10.0, 8192.74, 1063.8246248324956, 0.0846875
17.65, 3460000, 20/06/2019 09:27:40, 2.2332711434127295, 21.0, 10.0, 8185.9, 1043.7819935216357, 0.084625
17.63, 3470000, 20/06/2019 09:57:46, 2.23899531040152, 21.0, 10.0, 8164.27, 1034.743860624454, 0.0845625
17.63, 3480000, 20/06/2019 10:44:13, 2.221058306303551, 21.0, 10.0, 8178.44, 1026.4356123985565, 0.0845
17.53, 3490000, 20/06/2019 11:50:54, 2.188401242916847, 21.0, 10.0, 8247.94, 1021.5799804224827, 0.0844375
17.45, 3500000, 20/06/2019 12:54:18, 2.2107690969434146, 21.0, 10.0, 8279.51, 1039.632035818443, 0.084375
17.4, 3510000, 20/06/2019 13:56:27, 2.33238075793812, 21.0, 10.0, 8311.31, 1044.0407721444599, 0.0843125
17.4, 3520000, 20/06/2019 14:58:22, 2.3108440016582685, 21.0, 10.0, 8341.09, 1027.7583674677624, 0.08424999999999999
17.27, 3530000, 20/06/2019 15:47:14, 2.3403204908729913, 21.0, 10.0, 8416.35, 1004.8877785603723, 0.0841875
17.22, 3540000, 20/06/2019 16:31:18, 2.2959965156767983, 21.0, 10.0, 8419.28, 996.6333034772618, 0.084125
17.21, 3550000, 20/06/2019 17:18:43, 2.290392979381486, 21.0, 10.0, 8423.85, 1017.3026823418879, 0.0840625
17.22, 3560000, 20/06/2019 18:11:32, 2.3046908686416057, 21.0, 10.0, 8396.03, 1033.0701956304808, 0.08399999999999999
17.4, 3570000, 20/06/2019 19:03:30, 2.328089345364563, 21.0, 10.0, 8345.92, 1032.5376766007137, 0.0839375
17.41, 3580000, 20/06/2019 19:52:49, 2.3498723369579038, 21.0, 10.0, 8329.52, 1041.6315805504362, 0.083875
17.41, 3590000, 20/06/2019 20:37:11, 2.2982384558613584, 21.0, 10.0, 8368.22, 1033.8200383045398, 0.0838125
17.36, 3600000, 20/06/2019 21:20:21, 2.326026655049335, 21.0, 10.0, 8363.69, 1048.909650017579, 0.08374999999999999
17.3, 3610000, 20/06/2019 22:00:55, 2.29128784747792, 21.0, 10.0, 8414.99, 1082.5084710523054, 0.0836875
17.32, 3620000, 20/06/2019 22:39:47, 2.2310535627814945, 21.0, 10.0, 8376.24, 1019.1631186419572, 0.083625
17.42, 3630000, 20/06/2019 23:19:48, 2.145600149142426, 21.0, 10.0, 8361.28, 1002.6921469723397, 0.0835625
17.47, 3640000, 20/06/2019 23:54:55, 2.132861927082951, 21.0, 10.0, 8362.05, 997.9926490210236, 0.08349999999999999
17.56, 3650000, 21/06/2019 00:28:59, 2.099142682144308, 21.0, 10.0, 8323.37, 960.6060238724302, 0.0834375
17.44, 3660000, 21/06/2019 01:02:02, 2.14625254804741, 21.0, 10.0, 8397.19, 1021.8710945613444, 0.083375
17.46, 3670000, 21/06/2019 01:32:59, 2.160648050932868, 21.0, 10.0, 8419.76, 1035.9384935410017, 0.0833125
17.49, 3680000, 21/06/2019 02:04:12, 2.156362678215332, 21.0, 10.0, 8433.62, 1028.3860926714244, 0.08324999999999999
17.45, 3690000, 21/06/2019 02:34:29, 2.1971572542719833, 21.0, 10.0, 8428.29, 1033.9857280929946, 0.0831875
17.52, 3700000, 21/06/2019 03:02:27, 2.27806935803105, 21.0, 10.0, 8371.24, 1059.6842843035845, 0.083125
17.59, 3710000, 21/06/2019 03:30:29, 2.227532266881896, 21.0, 10.0, 8316.75, 1044.6674243509271, 0.0830625
17.72, 3720000, 21/06/2019 03:57:00, 2.140467238712146, 21.0, 12.0, 8274.89, 1029.475049673376, 0.08299999999999999
17.71, 3730000, 21/06/2019 04:20:40, 2.187669993394799, 21.0, 12.0, 8254.79, 1051.8494692207628, 0.0829375
17.82, 3740000, 21/06/2019 04:44:16, 2.169700440152972, 21.0, 12.0, 8225.22, 1055.1207758356386, 0.082875
17.88, 3750000, 21/06/2019 05:07:58, 2.141401410291868, 21.0, 12.0, 8221.27, 1052.7356349530494, 0.0828125
17.85, 3760000, 21/06/2019 05:31:40, 2.118372016431486, 21.0, 12.0, 8234.56, 1014.7519827031628, 0.08275
17.81, 3770000, 21/06/2019 05:55:01, 2.081802103947443, 21.0, 12.0, 8239.69, 1006.6006029702147, 0.0826875
17.66, 3780000, 21/06/2019 06:18:55, 2.069879223529721, 21.0, 12.0, 8277.17, 996.7634930614183, 0.082625
17.77, 3790000, 21/06/2019 06:41:03, 2.1206366968436625, 21.0, 12.0, 8233.94, 997.5019380432302, 0.0825625
17.82, 3800000, 21/06/2019 07:02:31, 2.099428493662025, 21.0, 12.0, 8174.47, 972.8800589486866, 0.0825
17.89, 3810000, 21/06/2019 07:24:27, 2.0243270486756826, 21.0, 12.0, 8139.22, 923.6783160819572, 0.0824375
17.98, 3820000, 21/06/2019 07:46:03, 1.9747404892795408, 21.0, 13.0, 8123.53, 896.4752696533241, 0.082375
18.07, 3830000, 21/06/2019 08:07:44, 1.9196614284815954, 21.0, 13.0, 8101.13, 896.3890523093196, 0.0823125
18.08, 3840000, 21/06/2019 08:29:01, 1.921874085365636, 21.0, 13.0, 8099.46, 883.5885288979255, 0.08225
18.1, 3850000, 21/06/2019 08:51:00, 1.8999999999999997, 21.0, 13.0, 8114.74, 871.689275143385, 0.0821875
18.26, 3860000, 21/06/2019 09:12:29, 1.8472682533947256, 21.0, 14.0, 8017.35, 787.8441390909752, 0.082125
18.29, 3870000, 21/06/2019 09:44:26, 1.8291801442176219, 21.0, 14.0, 8010.62, 768.065228740372, 0.0820625
18.34, 3880000, 21/06/2019 10:14:05, 1.8396738841436002, 21.0, 14.0, 7968.46, 761.2090438243624, 0.082
18.4, 3890000, 21/06/2019 10:44:05, 1.783255450012701, 21.0, 14.0, 7976.59, 754.9391378780147, 0.0819375
18.46, 3900000, 21/06/2019 11:17:14, 1.6936351437071682, 21.0, 14.0, 7943.27, 721.1998454658736, 0.081875
18.41, 3910000, 21/06/2019 11:45:18, 1.7498285630312476, 21.0, 14.0, 7994.76, 727.7010803894686, 0.0818125
18.36, 3920000, 21/06/2019 12:12:38, 1.7118411141224525, 21.0, 14.0, 8015.87, 736.6817990828877, 0.08175
18.33, 3930000, 21/06/2019 12:36:07, 1.7207847047204945, 21.0, 14.0, 8033.53, 742.6447529606602, 0.0816875
18.3, 3940000, 21/06/2019 12:59:51, 1.6703293088490065, 21.0, 14.0, 8070.35, 724.5333584452824, 0.081625
18.22, 3950000, 21/06/2019 13:26:50, 1.775274626642312, 21.0, 13.0, 8117.09, 814.0655267851599, 0.0815625
18.23, 3960000, 21/06/2019 13:57:52, 1.8485399644043405, 21.0, 12.0, 8121.09, 839.8195531779432, 0.0815
18.17, 3970000, 21/06/2019 14:25:39, 1.8923794545492192, 21.0, 12.0, 8156.04, 866.8475750672663, 0.0814375
18.24, 3980000, 21/06/2019 14:51:06, 1.8821264569629748, 21.0, 12.0, 8124.42, 849.5196310857095, 0.081375
18.19, 3990000, 21/06/2019 15:15:18, 1.8530785196531743, 21.0, 12.0, 8172.43, 904.0456764456097, 0.0813125
18.05, 4000000, 21/06/2019 15:44:35, 1.8940696924875813, 21.0, 12.0, 8214.4, 897.6361846538942, 0.08125
17.97, 4010000, 21/06/2019 16:12:00, 1.9516915739942111, 21.0, 12.0, 8258.74, 931.8868452768287, 0.0811875
17.97, 4020000, 21/06/2019 16:45:14, 1.9821957521899798, 21.0, 12.0, 8286.65, 944.7472929307603, 0.081125
17.9, 4030000, 21/06/2019 17:18:23, 2.0322401432901573, 21.0, 12.0, 8310.06, 947.4246019604938, 0.0810625
17.84, 4040000, 21/06/2019 17:48:44, 2.0431348462595413, 21.0, 12.0, 8321.89, 952.4665232437305, 0.081
17.73, 4050000, 21/06/2019 18:17:54, 2.053557888154118, 21.0, 12.0, 8357.36, 953.2106852107775, 0.0809375
17.7, 4060000, 21/06/2019 18:44:42, 2.046948949045872, 21.0, 12.0, 8339.96, 968.7543333580501, 0.080875
17.58, 4070000, 21/06/2019 19:08:07, 2.0502682751288916, 21.0, 12.0, 8396.82, 963.954411577643, 0.0808125
17.58, 4080000, 21/06/2019 19:29:54, 2.055139897914495, 21.0, 12.0, 8403.93, 957.7968913605849, 0.08075
17.5, 4090000, 21/06/2019 19:52:08, 2.046948949045872, 21.0, 12.0, 8457.82, 974.9206981083128, 0.0806875
17.45, 4100000, 21/06/2019 20:19:40, 2.0316249653910043, 21.0, 12.0, 8460.53, 974.1268444612334, 0.080625
17.45, 4110000, 21/06/2019 20:48:57, 2.026696819951124, 21.0, 12.0, 8485.33, 954.7580955928051, 0.0805625
17.39, 4120000, 21/06/2019 21:14:35, 2.1812611031236036, 21.0, 9.0, 8471.5, 993.7220687898604, 0.0805
17.39, 4130000, 21/06/2019 21:39:42, 2.204064427370489, 21.0, 9.0, 8433.01, 1007.7810128693635, 0.0804375
17.48, 4140000, 21/06/2019 22:04:39, 2.193080025899648, 21.0, 9.0, 8399.75, 1005.3349429419034, 0.080375
17.44, 4150000, 21/06/2019 22:28:31, 2.2861321046693694, 21.0, 9.0, 8408.64, 1036.6504668401979, 0.0803125
17.51, 4160000, 21/06/2019 22:52:30, 2.2471982556063006, 21.0, 9.0, 8373.01, 998.6130831808683, 0.08025
