MeanReturn, Timesteps, Time, StdReturn, MaxReturn, MinReturn, EpLenMean, EpLenStd, Exploration
-159.87810429326987, 10000, 09/06/2019 20:25:46, 101.1418101323625, -21.427211794733083, -421.3014179415365, 99.43, 21.98056186724989, 0.804
-100.10332018385944, 20000, 09/06/2019 20:26:18, 71.48685713193585, 60.173886748108075, -310.8632330134618, 124.4, 93.44613421645649, 0.608
-64.91827942436936, 30000, 09/06/2019 20:26:58, 67.16574312164649, 84.01227089283573, -310.8632330134618, 186.93, 199.67655120218797, 0.41200000000000003
-59.975709428590996, 40000, 09/06/2019 20:28:12, 60.51098385127834, 84.01227089283573, -266.54915998686886, 274.55, 312.79572807185207, 0.21599999999999997
-68.9885839672637, 50000, 09/06/2019 20:29:16, 65.26287480524707, 84.01227089283573, -266.54915998686886, 359.7, 364.2698313064094, 0.02
-70.5298264100508, 60000, 09/06/2019 20:30:28, 62.48916630880593, 84.01227089283573, -266.54915998686886, 433.71, 392.5690078190075, 0.02
-78.06607413520129, 70000, 09/06/2019 20:31:29, 70.17960059478283, 84.01227089283573, -302.7299844623602, 513.85, 403.75330029610905, 0.02
-80.47588957998721, 80000, 09/06/2019 20:32:31, 74.37299208264758, 84.01227089283573, -302.7299844623602, 599.27, 405.6224070487231, 0.02
-82.38571604736536, 90000, 09/06/2019 20:33:47, 70.49552100214645, 84.01227089283573, -302.7299844623602, 685.54, 389.429182779103, 0.02
-76.33393331808107, 100000, 09/06/2019 20:34:51, 86.2423217114211, 269.37822894074, -302.7299844623602, 757.69, 357.7267866682617, 0.02
-84.52608530677584, 110000, 09/06/2019 20:35:51, 95.80128824296428, 269.37822894074, -302.7299844623602, 823.86, 300.43159021647506, 0.02
-73.81828241120587, 120000, 09/06/2019 20:36:49, 109.8321637034318, 269.37822894074, -302.7299844623602, 830.39, 289.4828456057457, 0.02
-49.784448888166146, 130000, 09/06/2019 20:37:54, 123.5728508349119, 269.37822894074, -302.7299844623602, 829.07, 288.37965444878387, 0.02
-18.436432345586955, 140000, 09/06/2019 20:38:58, 137.11189694932776, 269.37822894074, -302.7299844623602, 822.61, 288.0256549337229, 0.02
5.062600207225627, 150000, 09/06/2019 20:40:15, 135.5504674870958, 272.42557493094887, -266.2584283212466, 821.18, 288.65666041163854, 0.02
53.85255550977358, 160000, 09/06/2019 20:41:17, 139.20542549604377, 283.52096621063566, -248.65276743783397, 742.07, 318.8784487857403, 0.02
87.18892459613025, 170000, 09/06/2019 20:42:24, 138.67344856797945, 285.755134201377, -248.65276743783397, 693.78, 326.8436194879747, 0.02
122.2128493831642, 180000, 09/06/2019 20:43:29, 119.90743985325986, 306.41163532808935, -93.1718887209368, 650.49, 341.2905652080058, 0.02
117.25574138935566, 190000, 09/06/2019 20:44:44, 120.46813978176263, 306.41163532808935, -93.1718887209368, 661.17, 344.2438686454705, 0.02
108.68026058428093, 200000, 09/06/2019 20:46:00, 121.4941231888358, 306.41163532808935, -93.1718887209368, 683.73, 342.89327362898206, 0.02
95.9810167612481, 210000, 09/06/2019 20:47:24, 120.93418603790646, 306.41163532808935, -93.1718887209368, 701.85, 343.5306500153952, 0.02
98.32139923171138, 220000, 09/06/2019 20:48:34, 123.62813549439345, 309.5054255948587, -93.1718887209368, 700.53, 344.27423531249036, 0.02
86.52183782955184, 230000, 09/06/2019 20:49:51, 123.65296767642805, 309.5054255948587, -53.10451246651803, 739.44, 335.1880164922368, 0.02
74.31934724981862, 240000, 09/06/2019 20:51:09, 124.85575547040912, 309.5054255948587, -61.1120042044012, 767.35, 328.75064638719726, 0.02
53.226342410580884, 250000, 09/06/2019 20:52:23, 117.53283612892433, 309.5054255948587, -61.1120042044012, 808.28, 319.34915312240923, 0.02
43.32066043776416, 260000, 09/06/2019 20:53:35, 111.78099988466731, 309.5054255948587, -61.1120042044012, 850.22, 291.25623014795747, 0.02
35.94100624658605, 270000, 09/06/2019 20:55:04, 105.24677843644102, 309.5054255948587, -61.1120042044012, 869.76, 276.1393894394641, 0.02
48.60755394345287, 280000, 09/06/2019 20:56:07, 111.05121027034629, 309.5054255948587, -61.1120042044012, 853.57, 278.0840971720605, 0.02
84.26774696201086, 290000, 09/06/2019 20:57:10, 122.14390188984953, 309.5054255948587, -61.1120042044012, 790.55, 298.1212630793047, 0.02
127.80090193649096, 300000, 09/06/2019 20:58:10, 125.57886740198187, 309.17586665107535, -61.1120042044012, 704.3, 305.5205230422336, 0.02
185.55560146481858, 310000, 09/06/2019 20:59:02, 102.78695993155219, 298.91788085449025, -60.0327113623471, 568.01, 289.426415345939, 0.02
233.03915373821553, 320000, 09/06/2019 20:59:51, 61.92720948544891, 298.91788085449025, -60.0327113623471, 430.31, 209.59688428027744, 0.02
249.81081095763795, 330000, 09/06/2019 21:00:45, 48.299202351839796, 298.91788085449025, -4.520149169251326, 353.13, 146.2691802807413, 0.02
263.4245134082123, 340000, 09/06/2019 21:01:33, 24.39519405938054, 307.871723601789, 143.16613875544456, 316.43, 129.50538637446707, 0.02
269.6385755902274, 350000, 09/06/2019 21:02:26, 18.985033769995766, 307.871723601789, 217.8998220319457, 294.42, 96.79103057618512, 0.02
272.62001730016, 360000, 09/06/2019 21:03:24, 19.483450451081733, 307.871723601789, 217.8998220319457, 279.85, 58.3416446459988, 0.02
272.3922063639434, 370000, 09/06/2019 21:04:12, 20.761790326585484, 309.29831382613423, 217.8998220319457, 286.01, 67.93062564116423, 0.02
269.2199788059986, 380000, 09/06/2019 21:04:55, 26.89931398257057, 310.99044839680516, 94.98548442524424, 271.69, 67.90827563706797, 0.02
271.1359287372342, 390000, 09/06/2019 21:05:38, 26.72263771436168, 310.99044839680516, 94.98548442524424, 262.27, 75.57616753977406, 0.02
272.73713965926964, 400000, 09/06/2019 21:06:26, 26.232371538862736, 310.99044839680516, 94.98548442524424, 266.28, 81.06886948761527, 0.02
275.36717133136887, 410000, 09/06/2019 21:07:14, 18.198135104240333, 309.6825206498397, 229.9636175067715, 254.73, 53.18173652674384, 0.02
274.6600218265537, 420000, 09/06/2019 21:08:02, 19.621616462251975, 309.6825206498397, 215.21542228020542, 259.04, 54.21824785070061, 0.02
272.8161559349326, 430000, 09/06/2019 21:09:00, 23.34916538045231, 308.57377531400414, 149.37170403467678, 262.85, 87.59444902503812, 0.02
273.00188324536543, 440000, 09/06/2019 21:09:42, 25.105925291659187, 314.1601445587942, 149.37170403467678, 265.21, 114.27338229001538, 0.02
276.7852867809848, 450000, 09/06/2019 21:10:31, 21.370278466150715, 314.6432632420393, 166.87249090932067, 249.43, 85.45914286956078, 0.02
277.46407937479694, 460000, 09/06/2019 21:11:09, 21.23554434923168, 314.82919364859777, 166.87249090932067, 248.83, 83.15792866588248, 0.02
275.64077045943236, 470000, 09/06/2019 21:11:44, 18.63223596586911, 315.56536911508965, 236.08902942601324, 243.82, 29.00151030549961, 0.02
275.95875286129166, 480000, 09/06/2019 21:12:18, 18.46024960301277, 316.9325277159005, 236.08902942601324, 248.17, 62.518805970683744, 0.02
275.7564330473117, 490000, 09/06/2019 21:12:51, 19.511775804239686, 316.9325277159005, 220.82402132756593, 253.46, 63.01165289055667, 0.02
